user_id,language,proficiency
35083,İngilizce,professional_working
35083,Fransızca,elementary
35084,İngilizce,limited_working
35084,Türkçe,native_or_bilingual
35085,Türkçe,native_or_bilingual
35085,İngilizce,professional_working
35087,English,
35087,Spanish,
35088,Turkish,
35088,English,
35089,English,
35090,Türkçe,native_or_bilingual
35090,İngilizce,professional_working
35092,English,limited_working
35095,Türkçe,
35095,İngilizce,professional_working
35096,İngilizce,
35097,İngilizce,professional_working
35098,Türkçe,native_or_bilingual
35098,İngilizce,native_or_bilingual
35098,Almanca,elementary
35098,İspanyolca,elementary
35100,English,professional_working
35100,German,elementary
35101,İngilizce,
35102,English,
35104,Türkçe,native_or_bilingual
35104,İngilizce,professional_working
35105,İngilizce,
35106,English,full_professional
35106,French,elementary
35106,Turkish,native_or_bilingual
35106,German,elementary
35107,English,
35108,İngilizce,
35109,İngilizce,professional_working
35110,İngilizce,professional_working
35112,English,professional_working
35112,Turkish,native_or_bilingual
35112,Japanese,elementary
35113,Türkçe,native_or_bilingual
35113,İngilizce,
35115,İngilizce,professional_working
35115,Türkçe,native_or_bilingual
35115,İspanyolca,limited_working
35116,Turkish,native_or_bilingual
35116,English,professional_working
35118,English,full_professional
35118,Turkish,native_or_bilingual
35120,İngilizce,professional_working
35121,"English, Old (ca.450-1100)",
35122,English,full_professional
35122,Turkish,full_professional
35122,Arabic,native_or_bilingual
35124,English,professional_working
35125,Türkçe,
35125,İngilizce,
35126,Almanca,elementary
35126,İngilizce,full_professional
35129,İngilizce,limited_working
35129,Türkçe,native_or_bilingual
35130,İngilizce,professional_working
35130,Sırpça,elementary
35131,Turkish,native_or_bilingual
35131,English,professional_working
35132,Türkçe,native_or_bilingual
35132,İngilizce,professional_working
35132,Almanca,elementary
35133,Türkçe,
35133,İngilizce,
35133,Almanca,
35137,Türkçe,full_professional
35137,English,professional_working
35137,Türkmençe,native_or_bilingual
35139,İngilizce,professional_working
35139,Deutsch,professional_working
35140,İngilizce,professional_working
35140,Türkçe,native_or_bilingual
35142,English. French ,
35144,Türkçe,
35144,İngilizce,
35148,English,professional_working
35148,Turkish,native_or_bilingual
35151,Almanca,elementary
35151,İngilizce,professional_working
35152,German,elementary
35152,English,professional_working
35152,Turkish,native_or_bilingual
35152,Spanish,elementary
35153,"İngilizce, Orta (1100-1500)",
35157,Turkish,native_or_bilingual
35157,English,full_professional
35157,French,elementary
35157,Finnish ,elementary
35158,Türkçe,native_or_bilingual
35158,İngilizce,limited_working
35158,İspanyolca,elementary
35160,Türkçe,
35160,İngilizce,
35161,İngilizce,full_professional
35161,Almanca,elementary
35163,Türkçe,
35163,İngilizce,
35164,Türkçe,native_or_bilingual
35164,İngilizce,full_professional
35165,İspanyolca,professional_working
35165,İngilizce,professional_working
35165,Türkçe,native_or_bilingual
35166,İngilizce,professional_working
35166,Turkish,native_or_bilingual
35167,Turkish,native_or_bilingual
35167,English,limited_working
35168,Türkçe,native_or_bilingual
35168,"İngilizce, Orta (1100-1500)",limited_working
35170,İngilizce,professional_working
35171,English,
35172,Turkish,native_or_bilingual
35172,English,full_professional
35172,Greek,elementary
35174,Türkçe,native_or_bilingual
35174,İngilizce,full_professional
35175,İngilizce,
35175,Almanca,
35176,Türkçe,native_or_bilingual
35176,İngilizce,professional_working
35176,Almanca,elementary
35177,İngilizce,native_or_bilingual
35177,Italyanca,limited_working
35178,English,professional_working
35178,Turkish,native_or_bilingual
35179,İngilizce,professional_working
35179,Almanca,limited_working
35179,Lehçe,elementary
35180,Türkçe,native_or_bilingual
35180,İngilizce,full_professional
35183,İngilizce,full_professional
35183,Rusça,elementary
35183,Türkçe,native_or_bilingual
35184,İngilizce,professional_working
35184,Türkçe,native_or_bilingual
35184,İsveççe,elementary
35185,English,
35185,French,
35188,English,professional_working
35188,Turkish,native_or_bilingual
35189,Türkçe,native_or_bilingual
35189,İngilizce,professional_working
35189,Rusça,limited_working
35191,İngilizce,professional_working
35192,Turkish,native_or_bilingual
35192,English,professional_working
35192,German,limited_working
35193,Türkçe,
35193,İngilizce,
35193,İtalyanca,
35193,Fransızca,
35194,Türkçe,
35194,Arapça,
35194,İngilizce,
35195,English,
35198,English,
35200,English,
35201,Türkçe,
35201,İngilizce,
35202,Türkçe,native_or_bilingual
35202,İngilizce,limited_working
35204,English,full_professional
35205,Turkish,native_or_bilingual
35205,English,
35208,English,professional_working
35208,Turkish,native_or_bilingual
35209,English,full_professional
35209,Deutsch,limited_working
35209,Türkçe,native_or_bilingual
35211,English,full_professional
35211,Turkish,native_or_bilingual
35211,Macedonian,full_professional
35211,Albanian,professional_working
35214,İngilizce,
35216,English,full_professional
35216,Turkish,native_or_bilingual
35217,English,
35217,French,
35218,English,
35218,Spanish,limited_working
35219,English,professional_working
35221,Türkçe,native_or_bilingual
35221,İngilizce,professional_working
35222,English,
35222,Turkish,native_or_bilingual
35227,English,full_professional
35227,Deutsch,limited_working
35227,Türkçe,native_or_bilingual
35228,English,full_professional
35228,Turkish,native_or_bilingual
35228,German,elementary
35229,Türkçe,
35229,İngilizce,
35230,Rusça,limited_working
35230,İngilizce,professional_working
35230,Almanca,elementary
35231,İngilizce,professional_working
35232,English,
35233,English,limited_working
35234,Bulgarian,full_professional
35235,English,
35235,German,
35237,Türkçe,native_or_bilingual
35237,İngilizce,professional_working
35239,Türkçe,native_or_bilingual
35239,İngilizce,professional_working
35240,Türkçe,native_or_bilingual
35240,English,full_professional
35241,English,professional_working
35241,German,limited_working
35241,Turkish,native_or_bilingual
35241,Russian,elementary
35242,English,full_professional
35242,Deutsch,limited_working
35242,Türkçe,native_or_bilingual
35243,İngilizce,full_professional
35243,Rusça,elementary
35243,Türkçe,native_or_bilingual
35244,Türkçe,native_or_bilingual
35244,İngilizce,professional_working
35245,İngilizce,professional_working
35247,Rusça,professional_working
35247,Özbekçe,native_or_bilingual
35247,İngilizce,full_professional
35247,Türkçe,native_or_bilingual
35248,İngilizce,native_or_bilingual
35248,Italyanca,limited_working
35249,English,professional_working
35249,Turkish,native_or_bilingual
35251,Turkish,
35251,English,
35252,Türkçe,
35252,Arapça,
35252,İngilizce,
35253,English,
35253,French,
35254,İngilizce,professional_working
35255,İngilizce,full_professional
35255,Almanca,elementary
35256,English,professional_working
35257,English,full_professional
35257,Turkish,native_or_bilingual
35257,Macedonian,full_professional
35257,Albanian,professional_working
35258,English,professional_working
35258,Turkish,native_or_bilingual
35259,İngilizce,professional_working
35262,Türkçe,native_or_bilingual
35262,İngilizce,professional_working
35264,English,
35265,Turkish,native_or_bilingual
35265,English,professional_working
35266,Türkçe,native_or_bilingual
35266,İngilizce,professional_working
35267,Türkçe,native_or_bilingual
35267,İngilizce,professional_working
35268,İngilizce,full_professional
35268,Rusça,elementary
35268,Türkçe,native_or_bilingual
35269,English,full_professional
35269,Deutsch,limited_working
35269,Türkçe,native_or_bilingual
35271,İngilizce,professional_working
35271,Fransızca,elementary
35272,Türkçe,native_or_bilingual
35272,İngilizce ,full_professional
35272,Almanca,limited_working
35272,İtalyanca,limited_working
35272,Rusça,limited_working
35273,German,elementary
35273,English,professional_working
35273,Turkish,native_or_bilingual
35273,Spanish,elementary
35274,Turkish,native_or_bilingual
35274,English,professional_working
35274,German,elementary
35278,English,
35278,German,
35279,İngilizce,native_or_bilingual
35279,Italyanca,limited_working
35281,Türkçe,native_or_bilingual
35281,İngilizce,professional_working
35281,Arapça,limited_working
35282,Turkish,native_or_bilingual
35282,English,professional_working
35282,German,limited_working
35285,İngilizce,professional_working
35285,Türkçe,native_or_bilingual
35292,Turkish,native_or_bilingual
35292,English,
35293,Turkmen,native_or_bilingual
35293,English,
35293,Russian,
35293,Turkish,
35294,İngilizce,full_professional
35294,Turkish,native_or_bilingual
35296,English,native_or_bilingual
35296,Turkish,native_or_bilingual
35296,French,elementary
35297,Türkçe,native_or_bilingual
35297,İngilizce,professional_working
35298,İngilizce,full_professional
35299,İngilizce,
35303,İngilizce,full_professional
35303,İspanyolca,elementary
35306,English,native_or_bilingual
35307,Türkçe,native_or_bilingual
35307,İngilizce,professional_working
35309,İngilizce,professional_working
35309,Türkçe,native_or_bilingual
35310,English,full_professional
35310,Turkish,native_or_bilingual
35314,English,full_professional
35316,İngilizce,professional_working
35316,Kürtçe,full_professional
35317,English,professional_working
35317,Türkçe,native_or_bilingual
35319,İngilizce,full_professional
35319,Türkçe,native_or_bilingual
35320,İngilizce,professional_working
35320,Türkçe,native_or_bilingual
35322,Turkish,native_or_bilingual
35322,English,professional_working
35323,English,professional_working
35325,Türkçe,
35325,İngilizce,
35328,Türkçe,
35328,İngilizce,
35329,english,professional_working
35329,russian,limited_working
35331,İngilizce,professional_working
35332,English,professional_working
35332,Turkish,native_or_bilingual
35333,İngilizce,
35334,Persian,native_or_bilingual
35334,Turkish,native_or_bilingual
35334,English,professional_working
35334,Azerbaijani,native_or_bilingual
35335,İngilizce,professional_working
35336,English,full_professional
35336,Persian,limited_working
35336,Russian,elementary
35336,Türkçe,native_or_bilingual
35336,Fransızca,elementary
35337,English,professional_working
35337,Turkish,native_or_bilingual
35338,Türkçe,
35338,İngilizce,
35340,Turkish,native_or_bilingual
35340,English,professional_working
35340,Finnish,elementary
35342,Turkish,native_or_bilingual
35342,English,professional_working
35344,İngilizce,
35347,İngilizce,professional_working
35347,Almanca,full_professional
35347,Boşnakça,professional_working
35347,Sırpça,full_professional
35347,Türkçe,native_or_bilingual
35348,English,full_professional
35349,Türkçe,native_or_bilingual
35349,İngilizce,professional_working
35349,Almanca,limited_working
35351,İngilizce,full_professional
35351,Turkish,native_or_bilingual
35352,English,full_professional
35352,German,elementary
35352,Turkish,native_or_bilingual
35353,English,full_professional
35353,French,limited_working
35353,Turkish,native_or_bilingual
35354,English,professional_working
35355,Turkish,native_or_bilingual
35355,English,full_professional
35356,English,professional_working
35356,Turkish,native_or_bilingual
35357,İngilizce,full_professional
35358,İngilizce,professional_working
35358,Turkish,native_or_bilingual
35359,Türkçe,native_or_bilingual
35359,İngilizce,professional_working
35364,İngilizce,full_professional
35366,İngilizce,professional_working
35366,Turkish,native_or_bilingual
35367,Türkçe,native_or_bilingual
35367,İngilizce,professional_working
35369,İngilizce,professional_working
35369,Türkçe,native_or_bilingual
35370,Turkish,native_or_bilingual
35370,English,professional_working
35371,İngilizce,native_or_bilingual
35371,Türkçe,native_or_bilingual
35372,Türkçe,
35372,İngilizce,
35374,English,professional_working
35375,English,full_professional
35375,German,elementary
35377,Almanca,elementary
35377,İngilizce,limited_working
35378,English,
35380,İngilizce,full_professional
35380,Almanca,professional_working
35381,İngilizce,professional_working
35381,Türkçe,native_or_bilingual
35383,Türkçe,native_or_bilingual
35383,İngilizce,full_professional
35383,Almanca,elementary
35385,Türkçe,native_or_bilingual
35385,İngilizce,full_professional
35389,Türkçe,native_or_bilingual
35389,İngilizce,professional_working
35390,English,
35393,İngilizce,full_professional
35395,Türkçe,
35395,İngilizce,
35398,İngilizce,
35398,Almanca,
35400,Türkçe,native_or_bilingual
35400,İngilizce,professional_working
35402,Turkish,native_or_bilingual
35402,English,limited_working
35402,German,elementary
35403,Turkish,native_or_bilingual
35403,English,professional_working
35403,Arabic,limited_working
35405,İngilizce,limited_working
35406,Arabic,native_or_bilingual
35406,English,full_professional
35406,Turkish,full_professional
35407,Turkish,native_or_bilingual
35407,English,professional_working
35409,İngilizce,full_professional
35411,Türkçe,
35411,İngilizce,
35412,English,full_professional
35412,Türkçe,native_or_bilingual
35415,İngilizce,limited_working
35416,Türkçe,
35416,İngilizce,
35418,İngilizce,professional_working
35418,Türkçe,native_or_bilingual
35419,Türkçe,native_or_bilingual
35419,İngilizce,professional_working
35420,English,
35422,English,professional_working
35423,İngilizce,professional_working
35423,Türkçe,native_or_bilingual
35424,İngilizce,professional_working
35424,Almanca,elementary
35425,Türkçe,native_or_bilingual
35425,İngilizce,professional_working
35426,Turkish,native_or_bilingual
35426,English,professional_working
35428,Türkçe,native_or_bilingual
35428,İngilizce,professional_working
35430,Turkish,native_or_bilingual
35430,English,professional_working
35430,Deutsch,professional_working
35432,İngilizce,professional_working
35433,Kürtçe,native_or_bilingual
35433,Türkçe,native_or_bilingual
35433,İngilizce,full_professional
35433,İspanyolca,elementary
35435,İngilizce,professional_working
35435,Türkçe,native_or_bilingual
35436,Türkçe,
35436,İngilizce,
35438,Türkçe,
35438,İngilizce,
35439,İngilizce,native_or_bilingual
35439,Türkçe,native_or_bilingual
35439,Rusça,elementary
35441,Türkçe,native_or_bilingual
35441,İngilizce,professional_working
35442,İngilizce,professional_working
35443,Fransızca,elementary
35443,İngilizce,professional_working
35443,Rusça,elementary
35446,Türkçe,native_or_bilingual
35446,İngilizce,professional_working
35447,İngilizce,professional_working
35448,Türkçe,
35448,İngilizce,
35449,English,professional_working
35449,Turkish,native_or_bilingual
35450,İngilizce,professional_working
35451,Türkçe,full_professional
35451,Russian,full_professional
35451,English,professional_working
35453,Türkçe,native_or_bilingual
35453,İngilizce,limited_working
35454,Türkçe,
35454,ingilizce,
35455,Türkçe,native_or_bilingual
35455,English,professional_working
35456,English,professional_working
35459,İngilizce,full_professional
35460,English,professional_working
35460,Turkish,native_or_bilingual
35460,German,elementary
35461,Turkish,native_or_bilingual
35461,English,professional_working
35462,Türkçe,native_or_bilingual
35462,İngilizce,limited_working
35463,İngilizce,limited_working
35464,İngilizce,professional_working
35464,Almanca,elementary
35465,German,native_or_bilingual
35465,English,professional_working
35465,Turkish,native_or_bilingual
35468,İngilizce,professional_working
35470,İngilizce,
35471,Türkçe,native_or_bilingual
35471,İngilizce,professional_working
35472,İngilizce,professional_working
35472,Türkçe,native_or_bilingual
35473,English,professional_working
35473,German,professional_working
35473,Turkish,native_or_bilingual
35474,Turkish,native_or_bilingual
35474,English,professional_working
35477,Türkçe,native_or_bilingual
35477,İngilizce,limited_working
35478,İngilizce,professional_working
35479,İngilizce,full_professional
35480,"İngilizce, Orta (1100-1500)",
35480,Almanca,elementary
35482,İngilizce,professional_working
35484,İngilizce,limited_working
35485,English,professional_working
35485,Turkish,native_or_bilingual
35485,German,elementary
35485,Spanish,elementary
35486,Turkish,native_or_bilingual
35486,English,native_or_bilingual
35486,German,limited_working
35486,French,limited_working
35486,Turkish Sign Language,elementary
35487,İngilizce,full_professional
35487,Türkçe,native_or_bilingual
35488,Türkçe,native_or_bilingual
35488,İngilizce,professional_working
35488,Arapça,limited_working
35489,İngilizce,professional_working
35490,Türkçe,native_or_bilingual
35490,İngilizce,
35491,Türkçe,native_or_bilingual
35491,İngilizce,professional_working
35493,English,professional_working
35493,Turkish,native_or_bilingual
35494,İngilizce,professional_working
35495,İngilizce,full_professional
35497,English,full_professional
35497,Russian,elementary
35498,Türkçe,native_or_bilingual
35498,İngilizce,professional_working
35499,İngilizce,professional_working
35500,English,full_professional
35500,Turkish,native_or_bilingual
35502,Türkçe,native_or_bilingual
35502,ingilizce,professional_working
35505,Türkçe,native_or_bilingual
35505,ingilizce,limited_working
35505,İtalyanca,limited_working
35507,Türkçe,native_or_bilingual
35507,İngilizce,professional_working
35507,Japonca,limited_working
35508,English,professional_working
35508,German,native_or_bilingual
35508,Turkish,native_or_bilingual
35509,İngilizce,limited_working
35510,Türkçe,
35510,İngilizce,
35514,Türkçe,native_or_bilingual
35514,İngilizce,professional_working
35515,İspanyolca,elementary
35515,İngilizce,professional_working
35518,İngilizce,professional_working
35519,Türkçe,native_or_bilingual
35519,İngilizce,limited_working
35520,İngilizce,professional_working
35520,Türkçe,professional_working
35522,English,professional_working
35522,French,elementary
35523,Deutsch,elementary
35523,English,professional_working
35523,Türkçe,native_or_bilingual
35524,İngilizce,limited_working
35524,Türkçe,native_or_bilingual
35525,İngilizce,full_professional
35526,İngilizce,full_professional
35526,Almanca,limited_working
35527,İngilizce,professional_working
35527,German,elementary
35527,Türkçe,native_or_bilingual
35529,İngilizce,professional_working
35532,English,
35534,İngilizce,professional_working
35534,Türkçe,native_or_bilingual
35535,Turkish,native_or_bilingual
35535,English,limited_working
35536,ingilizce,full_professional
35536,Türkçe,native_or_bilingual
35539,İngilizce,limited_working
35540,English,professional_working
35540,German,limited_working
35541,Almanca,limited_working
35541,İngilizce,full_professional
35541,Türkçe,native_or_bilingual
35543,English,full_professional
35543,German,limited_working
35543,Turkish,native_or_bilingual
35544,İngilizce,full_professional
35546,İngilizce,professional_working
35547,Turkish,native_or_bilingual
35547,English,limited_working
35549,English,full_professional
35549,Turkish,native_or_bilingual
35550,Türkçe,native_or_bilingual
35550,İngilizce,professional_working
35550,İspanyolca,limited_working
35551,İngilizce,professional_working
35551,Türkçe,native_or_bilingual
35554,İngilizce,professional_working
35554,Almanca,limited_working
35554,Lehçe,elementary
35555,İngilizce,professional_working
35556,İngilizce,professional_working
35557,İngilizce,professional_working
35561,English,
35566,İngilizce,professional_working
35567,English,native_or_bilingual
35567,German,elementary
35568,İngilizce,
35569,İngilizce,full_professional
35569,Almanca,elementary
35575,English,full_professional
35575,Turkish,native_or_bilingual
35577,Türkçe,native_or_bilingual
35577,ingilizce,limited_working
35577,"Türkçe, Osmanlıca (1500-1928)",professional_working
35578,Türkçe,native_or_bilingual
35578,İngilizce,professional_working
35579,Turkish,native_or_bilingual
35579,English,professional_working
35583,Türkçe,
35583,İngilizce,
35585,İngilizce,professional_working
35585,Türkçe,native_or_bilingual
35586,Türkçe,native_or_bilingual
35586,İngilizce,professional_working
35588,Türkçe,native_or_bilingual
35588,İngilizce,professional_working
35590,İngilizce,professional_working
35590,Japonca,elementary
35591,İngilizce,
35591,Almanca,
35591,Türkçe,full_professional
35593,İngilizce,professional_working
35593,Türkçe,native_or_bilingual
35595,English,native_or_bilingual
35595,Amharic,native_or_bilingual
35595,Turkish,limited_working
35598,Türkçe,
35598,İngilizce,
35599,Türkçe,native_or_bilingual
35599,İngilizce,professional_working
35600,İngilizce,limited_working
35603,Türkçe,native_or_bilingual
35603,İngilizce,full_professional
35603,Farsça,limited_working
35603,Arapça,elementary
35604,İngilizce,professional_working
35610,İngilizce,
35610,Almanca,elementary
35611,İngilizce,
35611,Türkçe,
35612,İngilizce,professional_working
35612,Türkçe,native_or_bilingual
35613,İngilizce,professional_working
35614,İngilizce,
35616,Türkçe,native_or_bilingual
35616,İngilizce,professional_working
35618,English,native_or_bilingual
35618,Armenian,full_professional
35620,İngilizce,full_professional
35625,İngilizce,full_professional
35625,Türkçe,native_or_bilingual
35628,English,professional_working
35630,İngilizce,professional_working
35633,Türkçe,native_or_bilingual
35633,İngilizce,limited_working
35641,English,limited_working
35650,İngilizce,professional_working
35651,Türkçe,native_or_bilingual
35651,İngilizce,full_professional
35652,Türkçe,native_or_bilingual
35652,English,professional_working
35653,İngilizce,full_professional
35653,Almanca,elementary
35655,English,full_professional
35655,Turkish,native_or_bilingual
35659,Almanca,elementary
35659,İngilizce,limited_working
35661,İngilizce,professional_working
35661,Arapça,elementary
35661,Türkçe,native_or_bilingual
35663,İngilizce,
35665,İngilizce,full_professional
35665,Rusça,elementary
35665,Türkçe,native_or_bilingual
35666,Türkçe,
35666,İngilizce,
35666,İtalyanca,
35666,Fransızca,
35667,İngilizce,limited_working
35667,Ermenice,native_or_bilingual
35668,Türkçe,native_or_bilingual
35668,İngilizce ,full_professional
35668,Almanca,limited_working
35668,İtalyanca,limited_working
35668,Rusça,limited_working
35669,English,limited_working
35670,English,
35671,English,professional_working
35673,İngilizce,limited_working
35673,Türkçe,native_or_bilingual
35673,Almanca,elementary
35674,Turkish,native_or_bilingual
35674,English,professional_working
35674,German,limited_working
35675,İngilizce,professional_working
35679,English,professional_working
35679,Turkish,native_or_bilingual
35679,German,elementary
35680,English,professional_working
35680,Turkish,native_or_bilingual
35682,İngilizce,
35683,English,
35684,Türkçe,native_or_bilingual
35684,İngilizce,professional_working
35684,Litvanyaca,elementary
35685,Turkish,
35685,English,
35688,English,professional_working
35689,Türkçe,native_or_bilingual
35689,İngilizce,professional_working
35690,English,full_professional
35691,İngilizce,limited_working
35692,Türkçe,native_or_bilingual
35692,İngilizce,professional_working
35693,Turkish,native_or_bilingual
35693,English,professional_working
35694,English,professional_working
35694,Turkish,native_or_bilingual
35695,Türkçe,native_or_bilingual
35695,İngilizce,professional_working
35697,French,professional_working
35697,English,full_professional
35698,English,full_professional
35698,Deutsch,elementary
35698,Español,elementary
35698,Türkçe,native_or_bilingual
35699,İngilizce,limited_working
35700,İngilizce,professional_working
35701,English,full_professional
35702,Turkish,native_or_bilingual
35702,English,full_professional
35702,German,limited_working
35703,Türkçe,native_or_bilingual
35703,İngilizce,professional_working
35705,İngilizce,professional_working
35705,Türkçe,native_or_bilingual
35706,İngilizce,professional_working
35709,Türkçe,native_or_bilingual
35709,İngilizce,professional_working
35710,İngilizce,full_professional
35712,İngilizce,professional_working
35715,Türkçe,
35715,İngilizce,
35718,Türkçe,native_or_bilingual
35718,İngilizce,professional_working
35718,İspanyolca,elementary
35719,English,native_or_bilingual
35719,Turkish,native_or_bilingual
35719,German,elementary
35719,Italian,elementary
35720,English,
35720,German,
35721,İngilizce,full_professional
35722,Türkçe,native_or_bilingual
35722,İngilizce,full_professional
35722,Almanca,elementary
35723,English,professional_working
35723,Turkish,native_or_bilingual
35724,Türkçe,
35724,İngilizce,
35725,Turkish,native_or_bilingual
35725,English,full_professional
35726,English,
35728,English,professional_working
35729,İngilizce,professional_working
35730,English,full_professional
35732,Turkish,native_or_bilingual
35732,English,full_professional
35732,German,elementary
35732,Dutch,elementary
35733,English,professional_working
35733,Bulgarian,
35735,English,full_professional
35735,Armenian,full_professional
35735,Turkish,native_or_bilingual
35736,Türkçe,native_or_bilingual
35736,İngilizce,professional_working
35737,English,
35738,English,
35740,Türkçe,
35740,İngilizce,
35741,İngilizce,
35748,İngilizce,full_professional
35750,İngilizce,professional_working
35752,İngilizce,
35753,Türkçe,native_or_bilingual
35753,İngilizce,professional_working
35755,İngilizce,limited_working
35756,Türkçe,
35756,İngilizce,
35757,Türkçe,
35757,ingilizce,professional_working
35758,İngilizce,professional_working
35758,Türkçe,native_or_bilingual
35759,Türkçe,native_or_bilingual
35759,İngilizce,limited_working
35760,Türkçe,native_or_bilingual
35760,İngilizce,professional_working
35760,Almanca,elementary
35761,English,professional_working
35761,Japanese,limited_working
35762,Russian,native_or_bilingual
35762,English,native_or_bilingual
35762,Turkmen,native_or_bilingual
35762,Turkish,native_or_bilingual
35762,Arabic,elementary
35763,Türkçe,native_or_bilingual
35763,İngilizce,full_professional
35764,Türkçe,native_or_bilingual
35764,İngilizce,professional_working
35765,Türkçe,native_or_bilingual
35765,İngilizce,professional_working
35766,İngilizce,professional_working
35768,Türkçe,native_or_bilingual
35768,English,professional_working
35769,İngilizce,full_professional
35770,Türkçe,native_or_bilingual
35770,İngilizce,professional_working
35771,İngilizce,professional_working
35771,Türkçe,native_or_bilingual
35772,Türkçe,native_or_bilingual
35772,İngilizce,limited_working
35775,Türkçe,native_or_bilingual
35775,İngilizce,native_or_bilingual
35775,Almanca,elementary
35775,İspanyolca,elementary
35777,English,professional_working
35777,Turkish,native_or_bilingual
35778,Türkçe,
35778,İngilizce,
35779,English,full_professional
35779,Turkish,native_or_bilingual
35780,English,full_professional
35781,English,
35784,English,
35784,Turkish,elementary
35785,Türkçe,native_or_bilingual
35785,İngilizce,professional_working
35786,English,
35786,Turkish,
35789,Turkish,native_or_bilingual
35789,English,professional_working
35791,English,professional_working
35791,French,elementary
35791,Russian,limited_working
35791,Turkish,native_or_bilingual
35792,English,
35792,French,
35793,Turkish,native_or_bilingual
35793,English,full_professional
35794,Türkçe,native_or_bilingual
35794,İngilizce,full_professional
35798,Türkçe,
35798,İngilizce,
35799,Turkish,native_or_bilingual
35799,English,professional_working
35800,English,professional_working
35801,Turkish,native_or_bilingual
35801,English,professional_working
35801,German,elementary
35804,İngilizce,
35806,İngilizce,professional_working
35806,Almanca,limited_working
35806,Türkçe,native_or_bilingual
35809,English,professional_working
35809,Turkish,native_or_bilingual
35810,Türkçe,
35810,İngilizce,
35811,İngilizce,
35812,Deutsch,native_or_bilingual
35812,Englisch,full_professional
35812,Turkish,native_or_bilingual
35813,Turkish,native_or_bilingual
35813,English,full_professional
35817,Türkçe,native_or_bilingual
35817,İngilizce,limited_working
35818,İngilizce,professional_working
35818,Türkçe,native_or_bilingual
35820,İngilizce,
35821,Türkçe,native_or_bilingual
35821,Ingilizce,professional_working
35824,Turkish,native_or_bilingual
35824,English,professional_working
35826,Türkçe,native_or_bilingual
35826,İngilizce,professional_working
35829,English,full_professional
35829,Turkish,native_or_bilingual
35830,Turkish,native_or_bilingual
35830,German,elementary
35830,English,full_professional
35831,English,professional_working
35831,German,elementary
35831,Turkish,native_or_bilingual
35832,Türkçe,native_or_bilingual
35832,İngilizce,professional_working
35833,Türkçe,
35833,İngilizce,
35834,Türkçe,native_or_bilingual
35834,ingilizce,professional_working
35835,İngilizce,professional_working
35840,English,
35842,English,
35844,English,
35844,German,elementary
35846,İngilizce,professional_working
35847,İngilizce,
35848,Türkçe,
35848,İngilizce,
35857,İngilizce,full_professional
35857,Rusça,limited_working
35860,Türkçe,native_or_bilingual
35860,İngilizce,professional_working
35861,Türkçe,
35862,Turkish,native_or_bilingual
35862,English,professional_working
35862,German,limited_working
35863,English,full_professional
35863,Turkish,native_or_bilingual
35865,Türkçe,
35865,İngilizce,
35866,İngilizce,full_professional
35866,Almanca,elementary
35869,Türkçe,native_or_bilingual
35869,İngilizce,professional_working
35870,İngilizce,limited_working
35870,Ermenice,native_or_bilingual
35872,Turkish,native_or_bilingual
35872,English,full_professional
35872,German,elementary
35873,Turkish,native_or_bilingual
35873,English,native_or_bilingual
35873,German,limited_working
35873,French,limited_working
35873,Turkish Sign Language,elementary
35874,İngilizce,professional_working
35874,Almanca,limited_working
35874,Lehçe,elementary
35876,İngilizce,full_professional
35876,Almanca,elementary
35877,İngilizce,full_professional
35877,Rusça,elementary
35877,Türkçe,native_or_bilingual
35878,Türkçe,
35878,İngilizce,
35879,English,native_or_bilingual
35879,French,elementary
35880,English,
35882,İngilizce,professional_working
35884,İngilizce,
35884,Almanca,
35884,Türkçe,full_professional
35887,Türkçe,
35887,İngilizce,
35887,İtalyanca,
35887,Fransızca,
35888,Almanca,elementary
35888,İngilizce,limited_working
35889,Turkish,native_or_bilingual
35889,English,professional_working
35889,German,limited_working
35891,İngilizce,
35891,Almanca,
35891,İspanyolca,elementary
35892,English,professional_working
35893,English,professional_working
35893,Turkish,native_or_bilingual
35894,French,professional_working
35894,English,full_professional
35895,English,full_professional
35895,Turkish,native_or_bilingual
35896,English,professional_working
35896,Turkish,native_or_bilingual
35897,İngilizce,limited_working
35898,İngilizce,native_or_bilingual
35899,İngilizce,professional_working
35900,English,professional_working
35901,Türkçe,native_or_bilingual
35901,İngilizce,native_or_bilingual
35902,English,full_professional
35902,Deutsch,limited_working
35902,Türkçe,native_or_bilingual
35903,English,
35903,Turkish,native_or_bilingual
35905,English,
35906,Turkish,native_or_bilingual
35906,English,professional_working
35906,Spanish,elementary
35907,English,
35909,Türkçe,native_or_bilingual
35909,İngilizce,professional_working
35913,Türkçe,native_or_bilingual
35913,İngilizce,full_professional
35913,Almanca,elementary
35913,İspanyolca,elementary
35914,Turkish,native_or_bilingual
35914,Spanish,elementary
35914,English,full_professional
35915,Deutsch,native_or_bilingual
35915,Englisch,full_professional
35915,Turkish,native_or_bilingual
35916,English,full_professional
35916,French,limited_working
35916,Turkish,native_or_bilingual
35922,English,professional_working
35922,German,professional_working
35922,Turkish,native_or_bilingual
35923,İngilizce,
35924,İngilizce,
35926,English,professional_working
35928,English,
35930,Türkçe,native_or_bilingual
35930,İngilizce,professional_working
35930,Almanca,elementary
35931,English,professional_working
35933,English,professional_working
35934,English,
35934,German,
35935,English,full_professional
35935,Deutsch,limited_working
