user_id,industry,location,moved_after_2019
63249,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
38912,Internet,"Istanbul, Istanbul, Turkey",1
58166,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
57411,Information Technology and Services,"Ankara, Ankara, Turkey",0
62569,Information Technology and Services,"Bagcilar, Istanbul, Turkey",0
14339,Computer Software,"Istanbul, Turkey",0
51645,Computer Software,"Istanbul, Istanbul, Turkey",0
42443,Computer Software,"Sakarya, Turkey",0
23587,Information Technology and Services,"Konya, Turkey",1
43099,Management Consulting,Turkey,0
61582,Defense & Space,"Istanbul, Istanbul, Turkey",0
1728,Computer Networking,"Ankara, Turkey",0
37298,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
61104,Telecommunications,"Cankaya, Ankara, Turkey",0
61311,Aviation & Aerospace,"Ankara, Turkey",1
56710,Computer Software,Turkey,1
39897,Computer & Network Security,"Sakarya, Turkey",1
21402,Construction,"Istanbul, Istanbul, Turkey",0
65363,Mobile Games,"Istanbul, Turkey",0
32210,Computer Software,"Istanbul, Istanbul, Turkey",1
10920,Information Technology and Services,"Ankara, Turkey",1
5777,Information Technology and Services,Turkey,0
12446,Information Technology and Services,Turkey,1
36796,Mechanical or Industrial Engineering,"Istanbul, Turkey",0
28825,Food & Beverages,"Istanbul, Turkey",1
27304,Computer Software,Turkey,0
65765,Information Technology and Services,"Istanbul, Turkey",0
38417,Telecommunications,"Kucukcekmece, Istanbul, Turkey",0
9825,Computer Games,"Zeytinburnu, Istanbul, Turkey",0
30260,Defense & Space,"Ankara, Ankara, Turkey",1
64097,Computer Software,"Istanbul, Istanbul, Turkey",0
39478,Computer Software,"Bursa, Turkey",0
61062,Computer Software,"Ankara, Ankara, Turkey",0
41807,Banking,"Istanbul, Istanbul, Turkey",0
64166,Computer Software,"Istanbul, Turkey",1
7845,Computer Software,"Üsküdar, Istanbul, Turkey",1
22374,Computer Software,"Kayseri, Turkey",1
57647,Computer Software,"Ankara, Ankara, Turkey",1
9664,Information Technology and Services,"Istanbul, Turkey",0
45205,Information Technology and Services,"İzmir, Turkey",1
17563,Computer Software,"Istanbul, Turkey",0
55255,Computer & Network Security,Turkey,1
15281,Information Technology and Services,"Istanbul, Turkey",0
10204,Computer Software,"Istanbul, Turkey",0
59463,Consumer Electronics,"İzmir, Turkey",0
755,Mechanical or Industrial Engineering,"Istanbul, Istanbul, Turkey",0
33109,Information Technology and Services,"Istanbul, Turkey",1
29081,Computer Software,"Istanbul, Istanbul, Turkey",0
41391,Computer Software,"Güzelbahçe, İzmir, Turkey",1
10461,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
4757,Computer Software,Turkey,0
54607,Computer Software,Turkey,0
32175,Computer Software,"Ankara, Ankara, Turkey",1
38634,Computer Hardware,"Istanbul, Turkey",0
38500,Telecommunications,"Istanbul, Turkey",0
17399,Events Services,"Istanbul, Istanbul, Turkey",0
28734,Computer Software,"Istanbul, Istanbul, Turkey",0
30902,Computer Software,"Kagithane, Istanbul, Turkey",0
43294,Biotechnology,"İzmir, Turkey",0
46815,Media Production,"Istanbul, Turkey",0
947,Computer Software,"Istanbul, Turkey",1
11582,Computer Software,Turkey,0
34667,Computer Games,"Istanbul, Istanbul, Turkey",0
555,Computer Software,"Istanbul, Turkey",1
24309,Computer Software,Turkey,1
62134,Computer Software,"Istanbul, Turkey",0
3412,Media Production,"Samsun, Turkey",0
56217,Banking,"Istanbul, Istanbul, Turkey",0
11327,Information Technology and Services,"Istanbul, Turkey",1
41238,Mechanical or Industrial Engineering,Turkey,0
40294,Information Technology and Services,"İzmir, Turkey",0
6186,Information Technology and Services,Turkey,0
40228,Mechanical or Industrial Engineering,"Istanbul, Turkey",0
5105,Computer Software,"Istanbul, Istanbul, Turkey",0
17916,Computer Software,"Istanbul, Turkey",1
17789,Program Development,"Beykoz, Istanbul, Turkey",0
46261,Computer Games,"Hatay, Turkey",0
2280,Marketing and Advertising,"Istanbul, Turkey",0
55350,Computer Software,"Istanbul, Istanbul, Turkey",0
18340,E-Learning,"Istanbul, Istanbul, Turkey",0
33210,Retail,"Istanbul, Istanbul, Turkey",0
12040,Computer Software,Turkey,0
15455,Computer Software,Turkey,0
54091,Information Technology and Services,"Istanbul, Turkey",0
60811,Computer Software,"Ankara, Ankara, Turkey",1
55978,Food & Beverages,"Antalya, Turkey",1
5537,Medical Practice,"Istanbul, Istanbul, Turkey",1
60964,Information Technology and Services,"Ankara, Ankara, Turkey",0
16662,Environmental Services,"Pendik, Istanbul, Turkey",0
7470,Computer Software,"Ankara, Turkey",0
17859,Aviation & Aerospace,"Istanbul, Istanbul, Turkey",1
16445,Computer Software,"Istanbul, Turkey",1
48258,Higher Education,"Ankara, Turkey",1
9553,Computer Software,"Istanbul, Istanbul, Turkey",0
20125,Internet,"Istanbul, Turkey",0
20944,Telecommunications,Turkey,0
33736,Marketing and Advertising,"Kadikoy, Istanbul, Turkey",0
28433,Financial Services,"Dubai, United Arab Emirates",0
55403,International Trade and Development,"Gaziantep, Turkey",0
17963,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
18155,Computer Software,"İzmir, Turkey",0
64328,Renewables & Environment,Turkey,1
44585,Chemicals,Turkey,0
10507,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
17393,Financial Services,"Istanbul, Istanbul, Turkey",0
39092,Computer Software,Turkey,0
25219,Information Technology and Services,Turkey,0
25711,Computer Software,"Kadikoy, Istanbul, Turkey",1
33683,Computer Games,"Istanbul, Istanbul, Turkey",1
62339,Information Technology and Services,"Bahçelievler, Istanbul, Turkey",1
51150,Internet,Turkey,0
13478,Telecommunications,"Istanbul, Istanbul, Turkey",1
43913,Veterinary,"Şanliurfa, Turkey",0
64615,Machinery,"Bursa, Turkey",0
12900,"Leisure, Travel & Tourism",Turkey,1
31343,Telecommunications,"Üsküdar, Istanbul, Turkey",1
39672,Computer Software,"Tuzla, Istanbul, Turkey",0
47828,Computer Software,Turkey,0
40350,"Health, Wellness and Fitness","Sisli, Istanbul, Turkey",0
18307,Computer Software,"Istanbul, Istanbul, Turkey",1
49683,Computer Games,Turkey,0
46280,Computer Software,"Yalova, Turkey",0
1136,Internet,"Istanbul, Turkey",1
26099,Pharmaceuticals,"Istanbul, Istanbul, Turkey",1
44135,Hospital & Health Care,"Istanbul, Turkey",0
33699,Computer Software,"Istanbul, Turkey",0
51869,Computer Software,"Istanbul, Istanbul, Turkey",0
38530,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
56349,Information Technology and Services,Turkey,0
3278,Computer Software,Turkey,0
60150,Computer Software,"Istanbul, Turkey",0
30116,Computer Software,"Sariyer, Istanbul, Turkey",1
51517,Electrical/Electronic Manufacturing,Turkey,0
41688,Information Technology and Services,"Altindag, Ankara, Turkey",0
44421,Mechanical or Industrial Engineering,Turkey,0
32901,Government Administration,"Ankara, Ankara, Turkey",0
35301,Computer Software,"Istanbul, Turkey",0
24394,Computer Software,"Adana, Turkey",1
50262,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
40337,Computer Software,"Istanbul, Istanbul, Turkey",1
54048,Computer Software,Turkey,0
10583,Building Materials,"Istanbul, Istanbul, Turkey",0
60579,Information Technology and Services,Turkey,0
33985,Computer Software,"Istanbul, Istanbul, Turkey",1
32313,Information Technology and Services,"Ankara, Ankara, Turkey",0
23073,Telecommunications,Turkey,0
29749,Telecommunications,"Besiktas, Istanbul, Turkey",1
1537,Environmental Services,Turkey,0
544,Computer Software,"Istanbul, Turkey",0
65705,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
8701,Banking,"Ankara, Ankara, Turkey",0
24860,Computer Software,Turkey,0
19084,Information Technology and Services,"Atasehir, Istanbul, Turkey",0
1529,Computer Software,"Istanbul, Istanbul, Turkey",1
52911,Computer Software,"Kadikoy, Istanbul, Turkey",0
12112,Telecommunications,Turkey,0
36950,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
37287,Construction,"İzmir, Turkey",1
48369,Telecommunications,"Ankara, Ankara, Turkey",0
25817,Information Technology and Services,Turkey,0
11236,Telecommunications,Turkey,0
27806,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
57306,Computer Software,"Cankaya, Ankara, Turkey",0
51661,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
64132,Computer Software,Turkey,1
47925,"Leisure, Travel & Tourism","Antalya, Turkey",0
6968,Computer Software,"Istanbul, Turkey",0
45787,Recreational Facilities and Services,"Eskişehir, Turkey",0
5196,Computer Software,"Denizli, Turkey",1
12023,Computer Software,"İzmir, Turkey",1
32276,Computer Software,"Istanbul, Turkey",1
33287,Computer Software,"Ankara, Turkey",0
59885,Computer Software,"Ankara, Ankara, Turkey",0
50399,Electrical/Electronic Manufacturing,"Istanbul, Turkey",1
42639,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
35649,Oil & Energy,"Aliağa, İzmir, Turkey",1
46852,Information Technology and Services,"Ankara, Ankara, Turkey",0
37144,Insurance,"Istanbul, Istanbul, Turkey",1
37046,Information Technology and Services,"Istanbul, Turkey",1
5441,Information Technology and Services,"Istanbul, Turkey",1
26084,Retail,"Istanbul, Turkey",0
39849,Information Technology and Services,Turkey,1
4370,Computer Software,Turkey,0
627,Information Technology and Services,Turkey,1
35061,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
59245,Telecommunications,Turkey,0
43506,Computer Software,"İzmir, Turkey",0
44052,Information Technology and Services,Greater Izmir,0
17897,Computer & Network Security,"Istanbul, Turkey",1
35501,Wholesale,"Istanbul, Turkey",0
10013,Internet,"Istanbul, Istanbul, Turkey",0
34891,Information Technology and Services,"Kagithane, Istanbul, Turkey",1
31959,Information Technology and Services,Turkey,0
54080,Computer Software,Turkey,1
53050,Defense & Space,Turkey,0
63373,Higher Education,Turkey,0
20913,Computer Software,"Istanbul, Turkey",1
58678,Banking,"Istanbul, Istanbul, Turkey",0
64809,Telecommunications,"Istanbul, Istanbul, Turkey",0
2989,Computer Software,"Istanbul, Turkey",0
54949,Information Technology and Services,"Nevşehir, Turkey",0
20595,Computer Software,"Istanbul, Istanbul, Turkey",1
38485,Education Management,"Manisa, Turkey",1
34556,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
16574,Internet,"Istanbul, Istanbul, Turkey",1
10704,Defense & Space,"Istanbul, Istanbul, Turkey",1
49916,Telecommunications,"Istanbul, Istanbul, Turkey",1
43409,Information Technology and Services,Turkey,0
53042,Computer Software,Turkey,0
37706,Information Technology and Services,"Istanbul, Turkey",0
16515,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
26789,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
50251,Telecommunications,"Istanbul, Turkey",0
59915,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
41465,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
21483,Telecommunications,"Istanbul, Istanbul, Turkey",0
64442,Computer Software,"Istanbul, Turkey",1
29165,Telecommunications,"Istanbul, Istanbul, Turkey",0
30038,Automotive,Turkey,0
63061,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
52652,Banking,"Istanbul, Istanbul, Turkey",0
53996,Logistics and Supply Chain,"Istanbul, Istanbul, Turkey",1
16609,Telecommunications,"Istanbul, Istanbul, Turkey",1
40392,Computer Software,"Antalya, Turkey",0
22302,Internet,"Istanbul, Turkey",0
61854,Chemicals,"Istanbul, Turkey",0
21955,Retail,"Istanbul, Istanbul, Turkey",1
12479,Information Technology and Services,"Ankara, Ankara, Turkey",1
41147,Telecommunications,"Istanbul, Istanbul, Turkey",1
65921,Electrical/Electronic Manufacturing,"Istanbul, Istanbul, Turkey",0
17430,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
5561,Computer Software,"Istanbul, Istanbul, Turkey",0
46621,Government Administration,"Ankara, Turkey",1
53691,Computer Software,"Kocaeli, Turkey",0
46798,Insurance,"Istanbul, Istanbul, Turkey",1
66179,Internet,Turkey,0
61522,Computer Software,"Ankara, Ankara, Turkey",1
17821,Computer Software,"Istanbul, Turkey",0
27600,Program Development,Turkey,0
18735,Computer Networking,"Istanbul, Istanbul, Turkey",1
38045,Telecommunications,"Istanbul, Istanbul, Turkey",1
15172,Marketing and Advertising,"Bakirkoy, Istanbul, Turkey",0
24142,Computer Software,"Istanbul, Istanbul, Turkey",0
46493,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
49144,Computer Software,"Ankara, Turkey",0
20426,Research,"Maltepe, Istanbul, Turkey",0
58386,Aviation & Aerospace,"Istanbul, Istanbul, Turkey",0
21455,Telecommunications,"Istanbul, Istanbul, Turkey",0
6452,Automotive,"Istanbul, Istanbul, Turkey",1
9877,Computer Games,"Istanbul, Istanbul, Turkey",1
34844,Computer Software,Turkey,0
58050,Computer Software,"Sakarya, Turkey",0
14682,Information Technology and Services,"Atasehir, Istanbul, Turkey",0
45840,Computer Software,"Ankara, Turkey",0
55845,Electrical/Electronic Manufacturing,"Istanbul, Istanbul, Turkey",0
3288,Computer Software,Turkey,1
38076,Computer Hardware,Turkey,0
57501,Internet,"Ankara, Ankara, Turkey",1
57838,Telecommunications,"Ankara, Ankara, Turkey",0
46986,Farming,"Ankara, Turkey",1
16304,Consumer Electronics,"Istanbul, Istanbul, Turkey",1
62736,Accounting,"Istanbul, Istanbul, Turkey",0
12339,Electrical/Electronic Manufacturing,"Ankara, Ankara, Turkey",0
3590,Information Technology and Services,"Ankara, Ankara, Turkey",1
48232,Computer Software,Turkey,0
4521,Insurance,"Istanbul, Istanbul, Turkey",0
43558,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
33023,Banking,"Istanbul, Istanbul, Turkey",0
8468,Computer Games,"Ankara, Turkey",1
1840,Computer Software,"Istanbul, Istanbul, Turkey",1
35974,Computer Software,"Pendik, Istanbul, Turkey",0
25566,Internet,"Istanbul, Turkey",1
41542,Electrical/Electronic Manufacturing,"Istanbul, Turkey",0
25640,Information Technology and Services,"Balıkesir, Balıkesir, Turkey",0
17607,Computer & Network Security,"Ankara, Turkey",1
52328,Automotive,"Bursa, Turkey",1
801,Automotive,Turkey,1
15466,Information Technology and Services,"İzmir, İzmir, Turkey",0
23842,Computer Software,"Adana, Turkey",0
37741,Aviation & Aerospace,Turkey,0
1090,Computer Software,"Ankara, Ankara, Turkey",0
30997,Telecommunications,"Istanbul, Turkey",1
65873,Computer Software,Turkey,0
53870,Computer Software,Turkey,1
2225,Computer Software,"Istanbul, Istanbul, Turkey",1
30264,Defense & Space,"Istanbul, Istanbul, Turkey",1
32107,Information Technology and Services,Turkey,0
12483,Computer Software,Turkey,1
15063,Computer Software,"İzmir, Turkey",1
44670,Information Technology and Services,"İzmir, Turkey",0
31646,Telecommunications,Turkey,0
32407,Computer Software,"Ankara, Ankara, Turkey",0
29871,Computer Software,"Istanbul, Istanbul, Turkey",0
27731,Financial Services,"Istanbul, Istanbul, Turkey",1
5078,Computer Software,"Istanbul, Istanbul, Turkey",1
29343,Telecommunications,"Istanbul, Turkey",0
1399,Telecommunications,"Van, Van, Turkey",1
55365,Computer Software,"Istanbul, Istanbul, Turkey",0
46569,Computer Software,"Antalya, Turkey",0
57045,Computer & Network Security,"Ankara, Ankara, Turkey",1
47096,Computer Software,"Ankara, Turkey",0
42025,Computer Software,"Istanbul, Istanbul, Turkey",1
48744,Computer Software,"Ankara, Ankara, Turkey",0
17700,Computer Software,"Beylikduzu, Istanbul, Turkey",0
47417,-1,"Istanbul, Istanbul, Turkey",0
31955,Information Technology and Services,Turkey,0
43116,Biotechnology,"İzmir, Turkey",0
44523,Chemicals,Turkey,0
7804,Computer Software,"Ankara, Ankara, Turkey",0
49373,Computer Software,"Ankara, Turkey",0
26901,Computer Software,Turkey,0
58212,Information Technology and Services,"Üsküdar, Istanbul, Turkey",0
30804,Automotive,"Istanbul, Istanbul, Turkey",1
3781,Information Technology and Services,"Ankara, Ankara, Turkey",0
28861,Pharmaceuticals,"Ankara, Ankara, Turkey",1
3801,Computer Software,Turkey,1
55646,Computer Software,"Istanbul, Istanbul, Turkey",0
49326,Computer Software,"Ankara, Turkey",1
30910,Industrial Automation,"Istanbul, Turkey",1
9839,Computer Software,"Istanbul, Istanbul, Turkey",1
21415,Information Technology and Services,Turkey,0
4856,Computer Software,Turkey,0
8368,E-Learning,"Istanbul, Turkey",1
29154,Textiles,"Istanbul, Istanbul, Turkey",0
12885,Industrial Automation,"Istanbul, Istanbul, Turkey",0
685,Information Technology and Services,"Istanbul, Turkey",0
42380,Information Technology and Services,Turkey,0
6341,Computer Software,"Kayseri, Turkey",0
846,Writing and Editing,"Ankara, Ankara, Turkey",0
14008,Internet,"Istanbul, Turkey",0
56162,Computer Software,Turkey,0
12753,E-Learning,Turkey,0
34808,Computer Software,"Istanbul, Istanbul, Turkey",1
26296,"Glass, Ceramics & Concrete","Istanbul, Istanbul, Turkey",0
34448,Internet,"Istanbul, Turkey",1
59877,Information Technology and Services,Turkey,0
36050,Computer Software,"Istanbul, Istanbul, Turkey",1
29702,Telecommunications,Turkey,0
25115,Information Technology and Services,"İzmir, Turkey",1
33687,Information Technology and Services,Turkey,0
9020,Defense & Space,"Ankara, Turkey",0
8710,Telecommunications,"Bakirkoy, Istanbul, Turkey",0
60471,Information Technology and Services,"Ankara, Ankara, Turkey",0
38686,Computer Software,"Istanbul, Istanbul, Turkey",1
23501,,"Istanbul, Istanbul, Turkey",0
21561,Mechanical or Industrial Engineering,"Bursa, Turkey",0
32684,Internet,"Onikisubat, Kahraman Maras, Turkey",0
5071,Electrical/Electronic Manufacturing,"Pendik, Istanbul, Turkey",1
43122,Graphic Design,Turkey,0
13433,Consumer Goods,Turkey,0
20347,Building Materials,"Istanbul, Istanbul, Turkey",0
34638,Electrical/Electronic Manufacturing,"Istanbul, Istanbul, Turkey",1
53711,Higher Education,Turkey,1
58479,Education Management,"Ankara, Ankara, Turkey",0
61818,Computer Software,"Ankara, Turkey",1
34190,Consumer Goods,"Istanbul, Istanbul, Turkey",1
50290,Computer Software,"Istanbul, Turkey",1
63660,Computer Software,Turkey,0
4395,Information Technology and Services,"Istanbul, Turkey",1
55151,Information Technology and Services,"Ankara, Turkey",1
59418,Banking,Turkey,1
1818,Computer Software,"Istanbul, Istanbul, Turkey",0
28660,Computer Software,"Istanbul, Istanbul, Turkey",0
11751,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
18631,Electrical/Electronic Manufacturing,"Istanbul, Istanbul, Turkey",1
34281,Automotive,"Istanbul, Turkey",1
12686,Automotive,"Kocaeli, Turkey",0
27264,Telecommunications,"Istanbul, Istanbul, Turkey",0
19321,Computer Software,"Istanbul, Istanbul, Turkey",1
50467,Computer Software,"Istanbul, Turkey",1
36946,Information Technology and Services,Turkey,0
8693,Defense & Space,Turkey,0
50,Information Technology and Services,"Elazığ, Turkey",1
27183,Information Technology and Services,"Üsküdar, Istanbul, Turkey",1
21338,Internet,"Istanbul, Istanbul, Turkey",1
63317,Information Technology and Services,"Pendik, Istanbul, Turkey",0
29937,Computer Software,"Istanbul, Istanbul, Turkey",0
2771,Computer Software,"Istanbul, Istanbul, Turkey",1
62973,Telecommunications,"Istanbul, Istanbul, Turkey",1
43307,Information Technology and Services,"Altindag, Ankara, Turkey",1
18164,Computer Software,"Istanbul, Turkey",0
65917,Computer Software,"Istanbul, Istanbul, Turkey",0
65782,Computer Software,"Istanbul, Istanbul, Turkey",1
52574,Consumer Goods,"Istanbul, Turkey",1
34599,Computer Software,"Istanbul, Turkey",1
45734,Airlines/Aviation,Turkey,0
54903,Writing and Editing,"Ankara, Ankara, Turkey",1
18365,Wireless,"Istanbul, Istanbul, Turkey",0
30544,Telecommunications,"Maltepe, Istanbul, Turkey",0
16853,Computer Software,Turkey,0
44910,Computer Software,Turkey,0
8174,Computer Software,"Ankara, Ankara, Turkey",1
23438,Automotive,"Konya, Turkey",0
17819,Information Services,"Istanbul, Istanbul, Turkey",0
7512,Computer Software,"Ankara, Ankara, Turkey",1
4639,Financial Services,"Istanbul, Istanbul, Turkey",1
65048,Information Technology and Services,"Istanbul, Turkey",0
38396,Computer Software,"Istanbul, Istanbul, Turkey",0
54209,Electrical/Electronic Manufacturing,"Yenimahalle, Ankara, Turkey",0
52245,Mining & Metals,Turkey,0
48924,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
9938,Computer Software,Turkey,0
14842,Information Technology and Services,Turkey,1
55596,Computer Software,"Antalya, Turkey",1
11146,Telecommunications,"Istanbul, Istanbul, Turkey",0
1243,Government Administration,"Ankara, Turkey",0
17853,Internet,"Istanbul, Turkey",1
46833,Information Technology and Services,Turkey,1
26439,Telecommunications,"Istanbul, Istanbul, Turkey",0
44032,Computer Software,Turkey,0
23155,Computer Software,"Kayseri, Turkey",0
42090,Computer Software,"Umraniye, Istanbul, Turkey",0
6474,Telecommunications,"Maltepe, Istanbul, Turkey",0
22606,Information Technology and Services,"Ankara, Turkey",1
51668,Information Technology and Services,Turkey,1
13778,,"Istanbul, Istanbul, Turkey",0
56150,Information Technology and Services,"Istanbul, Turkey",1
38748,Telecommunications,Turkey,1
19176,Computer Software,"Istanbul, Istanbul, Turkey",0
51604,Information Technology and Services,Turkey,1
56976,Defense & Space,"Ankara, Turkey",1
38188,Automotive,"Kocaeli, Turkey",0
379,Computer Software,Turkey,0
47615,Computer Software,"Ankara, Turkey",0
4546,Consumer Goods,"Ankara, Ankara, Turkey",0
46635,Information Technology and Services,"Istanbul, Turkey",0
14126,Financial Services,"Istanbul, Istanbul, Turkey",0
27028,Internet,"Istanbul, Turkey",0
17626,Information Technology and Services,"Yenimahalle, Ankara, Turkey",1
4562,Telecommunications,"Kagithane, Istanbul, Turkey",0
35307,Computer Software,"Istanbul, Istanbul, Turkey",1
49180,Internet,"Ankara, Ankara, Turkey",1
61200,Banking,Turkey,0
48930,Information Technology and Services,"Ankara, Turkey",0
33682,Banking,Turkey,0
32341,Computer Software,"Istanbul, Istanbul, Turkey",0
19100,Computer Software,"Istanbul, Turkey",0
17644,Computer Software,"Istanbul, Turkey",0
36331,Information Technology and Services,"Besiktas, Istanbul, Turkey",0
15559,Nonprofit Organization Management,"İzmir, Turkey",0
16767,Information Technology and Services,Turkey,0
27405,Computer Software,"Eyup, Istanbul, Turkey",0
9547,Computer Software,"Istanbul, Istanbul, Turkey",1
45755,Banking,Turkey,0
8667,Internet,"Ankara, Turkey",1
7208,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
3950,Banking,"Istanbul, Istanbul, Turkey",1
2282,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
59445,Logistics and Supply Chain,"Ankara, Turkey",0
30069,Pharmaceuticals,Turkey,0
20715,Wholesale,"Merkezefendi, Denizli, Turkey",1
11747,Nonprofit Organization Management,"Istanbul, Turkey",1
25889,Automotive,"Istanbul, Istanbul, Turkey",0
43170,Computer Software,Turkey,1
30297,Defense & Space,"Ankara, Ankara, Turkey",1
24290,Computer Networking,"Yenimahalle, Ankara, Turkey",0
43840,Information Technology and Services,"Muğla, Turkey",0
25678,Information Technology and Services,"Istanbul, Turkey",0
48241,Government Administration,"Ankara, Turkey",0
22281,Airlines/Aviation,"Istanbul, Istanbul, Turkey",1
51070,Information Technology and Services,"Istanbul, Istanbul, Turkey",0
64152,Food & Beverages,"Istanbul, Istanbul, Turkey",1
64699,Information Technology and Services,"Istanbul, Turkey",0
60076,Information Technology and Services,"Ankara, Ankara, Turkey",0
11073,Information Technology and Services,"Istanbul, Turkey",0
53989,Banking,"Istanbul, Turkey",0
20643,Computer Software,"Istanbul, Istanbul, Turkey",0
32114,Computer Software,"Ankara, Turkey",1
55565,Hospital & Health Care,"Gebze, Kocaeli, Turkey",1
27232,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
55436,Computer Software,"Istanbul, Istanbul, Turkey",0
37227,Internet,Turkey,1
2577,Internet,"Istanbul, Istanbul, Turkey",0
15039,Computer Software,"İzmir, Turkey",0
37343,Telecommunications,"Ankara, Turkey",0
54220,Information Technology and Services,"Ankara, Ankara, Turkey",1
36883,Airlines/Aviation,"Istanbul, Istanbul, Turkey",1
53136,Information Technology and Services,"Istanbul, Istanbul, Turkey",1
28200,Financial Services,"Istanbul, Istanbul, Turkey",0
21372,Information Technology and Services,Turkey,1
39553,Computer Software,"Istanbul, Turkey",0
8897,Aviation & Aerospace,"Ankara, Turkey",1
4199,Insurance,"Istanbul, Istanbul, Turkey",0
24422,Telecommunications,Turkey,0
13196,Insurance,"Istanbul, Istanbul, Turkey",0
53520,Computer Software,"Kocaeli, Turkey",0
15411,Information Services,"Muğla, Turkey",0
36298,Computer Software,Turkey,0
46586,Telecommunications,Turkey,1
20737,Computer Software,Turkey,0
45918,Automotive,"Istanbul, Turkey",1
20894,Computer Software,"Istanbul, Istanbul, Turkey",0
18020,Computer Software,"Istanbul, Istanbul, Turkey",0
17660,Information Technology and Services,"Istanbul, Turkey",0
56790,Publishing,Turkey,0
30464,Automotive,Turkey,0
54420,Computer Software,"Ankara, Turkey",0
49747,Computer Software,"Istanbul, Istanbul, Turkey",1
59741,Defense & Space,Turkey,0
1225,Banking,Turkey,1
45221,Electrical/Electronic Manufacturing,Turkey,1
14563,Pharmaceuticals,Turkey,0
4753,Computer Software,"Istanbul, Turkey",1
2082,Computer Software,"Istanbul, Istanbul, Turkey",0
56512,Program Development,"Ankara, Turkey",0
51464,Electrical/Electronic Manufacturing,"Istanbul, Istanbul, Turkey",1
52412,Computer Software,"Istanbul, Istanbul, Turkey",0
41445,Computer Software,"Istanbul, Istanbul, Turkey",0
21615,Automotive,Turkey,0
31730,Computer Software,"Istanbul, Turkey",1
57572,Computer Software,"Ankara, Turkey",1
10611,Computer Software,"Gungoren, Istanbul, Turkey",1
40747,Information Technology and Services,"Umraniye, Istanbul, Turkey",0
21655,Telecommunications,"Istanbul, Istanbul, Turkey",1
57952,Information Technology and Services,"Ankara, Turkey",0
22974,Telecommunications,"Istanbul, Istanbul, Turkey",0
48586,Aviation & Aerospace,Turkey,1
62425,Computer Software,"Istanbul, Turkey",0
30135,Computer & Network Security,"Pendik, Istanbul, Turkey",0
25490,Computer Software,Turkey,1
46332,Computer Software,"Istanbul, Istanbul, Turkey",0
36989,Mechanical or Industrial Engineering,Turkey,0
61438,Aviation & Aerospace,"Ankara, Ankara, Turkey",0
24125,Telecommunications,"Istanbul, Turkey",1
30386,Computer Software,"Üsküdar, Istanbul, Turkey",0
65095,Nonprofit Organization Management,"Istanbul, Istanbul, Turkey",0
32983,Information Technology and Services,Turkey,1
13350,Automotive,"Ankara, Turkey",0
57888,Computer Software,Turkey,0
41971,Computer Software,"Istanbul, Turkey",0
47881,Renewables & Environment,"Ankara, Turkey",0
17452,Computer Software,"Istanbul, Istanbul, Turkey",0
58495,Information Technology and Services,"Istanbul, Turkey",0
1688,Marketing and Advertising,Turkey,1
21032,Computer Software,"Istanbul, Istanbul, Turkey",0
48601,Defense & Space,"Ankara, Turkey",1
60606,Computer Software,"Ankara, Turkey",0
10620,Investment Banking,"Istanbul, Istanbul, Turkey",0
19941,Financial Services,"Istanbul, Istanbul, Turkey",0
64450,Computer Software,"Istanbul, Istanbul, Turkey",1
41181,"Leisure, Travel & Tourism","Kagithane, Istanbul, Turkey",1
44164,Information Technology and Services,Turkey,1
51538,Information Technology and Services,Turkey,0
18427,Telecommunications,Turkey,1
53178,Computer Software,Turkey,0
18120,Computer Software,"Ankara, Turkey",0
11109,Computer Software,"Istanbul, Turkey",1
37265,Transportation/Trucking/Railroad,Turkey,0
28107,Computer Software,"Istanbul, Istanbul, Turkey",1
15043,Computer Software,"İzmir, Turkey",1
2767,Banking,"Istanbul, Istanbul, Turkey",0
64778,Computer Software,"Istanbul, Istanbul, Turkey",0
56101,Information Technology and Services,"Ankara, Turkey",1
