user_id,almanca,arapça,azerice,diğer,fransızca,ingilizce,ispanyolca,italyanca,japonca,rusça,türkçe,elementary,full_professional,limited_working,native_or_bilingual,professional_working,language_count
41259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41260,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41265,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41266,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41269,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
41270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41273,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41274,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41276,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
41279,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41280,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41281,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41282,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41283,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41284,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41285,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41286,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2
41288,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41293,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2
41294,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41295,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
41302,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41303,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
41304,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41305,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41306,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41307,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41309,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41311,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41316,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41317,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
41318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41319,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41320,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,3
41322,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41324,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41326,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41329,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41330,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41331,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2
41334,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41336,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
41337,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,3
41338,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41339,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
41341,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41343,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2
41344,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2
41346,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41352,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,4
41354,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41356,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41357,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3
41358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41361,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41362,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41363,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41364,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41366,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41369,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41370,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41373,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41374,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
41376,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41377,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41378,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,3
41379,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3
41381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41382,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41383,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41384,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41386,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41387,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2
41390,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41391,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,5
41392,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41393,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2
41394,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41395,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41396,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41398,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2
41400,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,3
41402,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41403,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41405,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41407,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
41408,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,3
41409,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41410,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41416,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,3
41417,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41420,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41422,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41423,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41424,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41425,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41426,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41430,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41431,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,3
41432,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
41433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41436,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41437,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41438,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41440,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41442,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41445,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41447,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
41451,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
41453,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41455,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
41457,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41459,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41460,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41463,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41465,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41466,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2
41467,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41468,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2
41470,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41471,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41477,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41479,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
41481,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41483,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2
41484,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41490,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41491,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2
41493,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41495,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41498,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2
41499,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41501,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41502,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41503,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2
41504,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41505,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41506,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
41507,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41508,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41511,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41513,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41518,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41520,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41521,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,3
41523,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41524,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,3
41525,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,3
41527,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3
41531,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41534,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41535,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
41537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41539,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41540,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41541,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41542,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
41544,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,3
41546,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2
41547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41548,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
41549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
41553,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,3
41554,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41557,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
41559,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,3
41561,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41565,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41566,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,3
41567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41570,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3
41571,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41575,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,3
41577,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41582,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41585,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41588,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,4
41590,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41591,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41594,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41595,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3
41596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41603,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
41606,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41610,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41613,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41623,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41628,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41630,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41634,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41636,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2
41639,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41641,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41644,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41646,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,3
41648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41650,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
41656,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3
41661,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,5
41667,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
41668,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41676,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,3
41677,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,3
41679,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41680,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41681,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41683,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41684,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41686,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,3
41689,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41693,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41695,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41697,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,3
41698,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41700,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41704,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41705,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41707,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,3
41708,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
41710,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
41711,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2
41717,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
41718,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,3
41723,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41725,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,3
41726,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41730,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41740,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41744,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41745,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41748,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41753,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41756,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41758,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41763,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41776,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41777,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41779,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41780,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
41781,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3
41783,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41784,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41787,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,3
41789,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3
41791,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,3
41795,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41798,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41799,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41800,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3
41801,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41802,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,3
41804,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,4
41805,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41807,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41808,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41811,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3
41812,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41815,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41818,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,3
41822,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2
41825,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41826,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,3
41827,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41828,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41829,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41834,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41835,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,3
41838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41839,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2
41840,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41841,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41842,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3
41845,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41846,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2
41847,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,3
41848,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41849,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2
41850,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2
41851,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41852,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41854,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41855,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,3
41856,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41858,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41859,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41860,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41861,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41862,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,3
41863,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,3
41864,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2
41865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41867,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41869,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41870,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41871,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41873,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41874,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41880,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
41881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41883,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3
41884,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41887,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2
41888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41889,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41891,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
41893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41894,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
41895,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41896,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2
41897,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,3
41898,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
41899,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,3
41900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41902,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2
41905,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2
41906,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2
41908,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41909,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3
41910,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
41912,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41913,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41914,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
41918,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41920,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41921,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
41922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41924,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41925,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,3
41926,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41928,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2
41929,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,3
41931,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
41932,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,3
41933,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
41934,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41935,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
