user_id,industry,location,moved_after_2019
52976,Information Technology,istanbul,0
32092,Information Technology,diğer,0
22927,Information Technology,istanbul,0
25393,Information Technology,istanbul,0
38808,Information Technology,istanbul,0
58432,Information Technology,istanbul,0
58372,Logistics and Supply Chain,diğer,1
941,Education,diğer,1
16885,Information Technology,istanbul,1
18527,Information Technology,istanbul,0
61609,Aerospace and Defense,diğer,1
27562,Information Technology,istanbul,0
7004,Information Technology,istanbul,0
55887,Information Technology,ankara,1
21012,Financial Services,istanbul,1
22263,Others,eskisehir,1
58329,Information Technology,istanbul,1
18975,Others,diğer,0
64739,Information Technology,diğer,0
54454,Information Technology,ankara,0
36474,Automotive and Manufacturing,istanbul,0
2676,Financial Services,istanbul,1
32518,Information Technology,diğer,0
38399,Automotive and Manufacturing,istanbul,0
27368,Information Technology,istanbul,0
10560,Information Technology,diğer,0
31837,Information Technology,diğer,0
35001,Information Technology,istanbul,1
41042,Information Technology,istanbul,0
18083,Information Technology,istanbul,0
66161,Automotive and Manufacturing,istanbul,0
57058,Information Technology,ankara,1
26602,Information Technology,istanbul,0
58002,Information Technology,ankara,0
19377,Information Technology,istanbul,1
39200,Others,istanbul,0
16346,Information Technology,diğer,1
4378,Information Technology,diğer,1
2937,Information Technology,istanbul,0
24773,Information Technology,diğer,1
39660,Information Technology,sakarya,1
32372,Information Technology,istanbul,0
199,Information Technology,istanbul,1
8516,Information Technology,ankara,0
8242,Information Technology,ankara,0
17654,Automotive and Manufacturing,istanbul,0
62902,Information Technology,istanbul,1
25155,Information Technology,diğer,1
12912,Information Technology,istanbul,1
9940,Information Technology,istanbul,0
56702,Marketing and Advertising,ankara,1
30591,Information Technology,istanbul,1
15331,Information Technology,istanbul,1
13633,Information Technology,istanbul,1
40423,Information Technology,diğer,0
12520,Information Technology,eskisehir,0
29268,Information Technology,istanbul,1
60427,Information Technology,ankara,0
36652,Consumer Goods,istanbul,0
53184,Retail and Wholesale,istanbul,1
48410,Information Technology,istanbul,1
60921,Information Technology,diğer,0
54762,Aerospace and Defense,ankara,0
7219,Information Technology,istanbul,1
65723,Information Technology,istanbul,0
25806,Information Technology,istanbul,1
35334,Information Technology,istanbul,1
49099,Education,diğer,0
28033,Information Technology,istanbul,0
31217,Retail and Wholesale,istanbul,1
16234,Information Technology,istanbul,1
42066,Information Technology,sakarya,0
60184,Information Technology,diğer,0
46313,Information Technology,antalya,0
23549,Information Technology,diğer,0
37170,Aerospace and Defense,kocaeli,0
30909,Information Technology,istanbul,0
51302,Information Technology,istanbul,0
2083,Information Technology,istanbul,0
11851,Information Technology,konya,0
35977,Energy,istanbul,0
38039,Information Technology,diğer,0
32878,Information Technology,istanbul,1
22219,Automotive and Manufacturing,istanbul,0
64320,Information Technology,istanbul,0
47124,Information Technology,istanbul,1
6723,Education,istanbul,0
3178,Information Technology,sakarya,0
3716,Information Technology,ankara,0
1834,Information Technology,istanbul,0
52392,Information Technology,istanbul,0
61158,Information Technology,ankara,1
27122,Information Technology,istanbul,0
4396,Consumer Goods,istanbul,0
47767,Information Technology,diğer,0
12851,Healthcare and Pharmaceuticals,istanbul,1
32105,Information Technology,antalya,0
18040,Information Technology,istanbul,1
30012,Financial Services,istanbul,0
3026,Information Technology,diğer,0
55616,Information Technology,istanbul,1
62743,Aerospace and Defense,diğer,0
59900,Information Technology,ankara,0
17071,Financial Services,istanbul,1
5505,Information Technology,istanbul,0
22442,Information Technology,istanbul,0
8675,Information Technology,istanbul,1
60780,Information Technology,ankara,0
58210,Aerospace and Defense,diğer,0
8690,Aerospace and Defense,ankara,1
11044,Information Technology,istanbul,0
37002,Automotive and Manufacturing,istanbul,0
35678,Information Technology,diğer,0
52366,Chemicals and Materials,diğer,0
39319,Information Technology,istanbul,0
59760,Information Technology,ankara,1
27999,Information Technology,istanbul,0
30720,Others,istanbul,1
37893,Aerospace and Defense,ankara,0
4820,Information Technology,istanbul,1
50774,Information Technology,istanbul,0
51041,Information Technology,istanbul,0
5881,Information Technology,istanbul,0
29736,Information Technology,istanbul,0
3687,Information Technology,diğer,0
3391,Information Technology,istanbul,0
8874,Aerospace and Defense,diğer,1
50334,Others,istanbul,1
43091,Information Technology,istanbul,0
13121,Information Technology,istanbul,0
37798,Aerospace and Defense,diğer,0
48357,Construction and Engineering,ankara,0
40580,Information Technology,antalya,1
21965,Information Technology,istanbul,0
21724,Automotive and Manufacturing,istanbul,0
29332,Automotive and Manufacturing,sakarya,1
49657,Education,istanbul,1
62491,Others,diğer,1
41190,Information Technology,istanbul,0
47797,Consumer Goods,ankara,0
55817,Information Technology,istanbul,0
60095,Others,diğer,0
50933,Information Technology,istanbul,0
60450,Information Technology,istanbul,0
36691,Information Technology,istanbul,0
41988,Automotive and Manufacturing,istanbul,0
376,Information Technology,diğer,1
21094,Information Technology,istanbul,0
46422,Information Technology,mersin,1
3019,Aerospace and Defense,istanbul,1
34517,Automotive and Manufacturing,istanbul,0
31232,Information Technology,istanbul,1
2265,Financial Services,istanbul,0
45490,Consumer Goods,diğer,1
20104,Information Technology,istanbul,1
10632,Information Technology,diğer,1
49448,Information Technology,diğer,1
42222,Financial Services,diğer,0
47932,Others,sakarya,0
37056,Information Technology,istanbul,0
41009,Information Technology,istanbul,0
2215,Construction and Engineering,istanbul,0
8965,Aerospace and Defense,ankara,1
42094,Retail and Wholesale,istanbul,1
40092,Information Technology,istanbul,0
40030,Information Technology,diğer,1
53463,Financial Services,diğer,0
32168,Information Technology,diğer,1
849,Energy,diğer,1
24189,Information Technology,diğer,0
5855,Education,istanbul,0
48071,Information Technology,ankara,0
63228,Information Technology,istanbul,1
28560,Information Technology,istanbul,0
59129,Information Technology,istanbul,1
24906,Information Technology,ankara,1
13621,Information Technology,diğer,0
8455,Information Technology,istanbul,0
25575,Information Technology,diğer,1
63586,Information Technology,istanbul,0
31170,Information Technology,istanbul,1
16624,Information Technology,diğer,1
25189,Information Technology,diğer,0
19628,Information Technology,istanbul,0
39776,Information Technology,diğer,1
55856,Information Technology,ankara,0
44266,Information Technology,diğer,1
40142,Information Technology,bursa,1
35819,Information Technology,istanbul,0
24062,Information Technology,ankara,0
25336,Aerospace and Defense,diğer,0
36894,Aerospace and Defense,istanbul,0
4555,Information Technology,istanbul,1
57398,Aerospace and Defense,ankara,0
45370,Information Technology,diğer,0
21954,Information Technology,istanbul,0
59036,Construction and Engineering,istanbul,0
46816,Information Technology,istanbul,0
32528,Others,ankara,0
63829,Information Technology,ankara,0
41401,Aerospace and Defense,diğer,0
17592,Information Technology,istanbul,0
59082,Aerospace and Defense,ankara,0
61628,Aerospace and Defense,ankara,0
2160,Information Technology,istanbul,1
136,Information Technology,diğer,0
54540,Energy,ankara,1
41848,Financial Services,istanbul,0
20488,Others,istanbul,0
46782,Information Technology,ankara,0
26796,Others,istanbul,0
58163,Information Technology,istanbul,0
44905,Information Technology,diğer,0
7475,Information Technology,ankara,0
12407,Information Technology,istanbul,0
42886,Information Technology,istanbul,0
43731,Information Technology,diğer,0
4417,Information Technology,istanbul,1
17031,Information Technology,istanbul,0
2908,Information Technology,istanbul,1
45374,Information Technology,istanbul,1
12405,Non-Profit,diğer,0
61492,Aerospace and Defense,diğer,1
48207,Automotive and Manufacturing,ankara,0
30616,Information Technology,diğer,1
37232,Information Technology,istanbul,1
30434,Information Technology,istanbul,1
35716,Information Technology,istanbul,0
49407,Information Technology,ankara,1
56581,Information Technology,ankara,1
22372,Information Technology,diğer,1
4652,Others,istanbul,1
37898,Information Technology,diğer,0
13110,Others,eskisehir,0
24386,Information Technology,istanbul,1
33348,Information Technology,kocaeli,0
11432,Information Technology,istanbul,1
16349,Information Technology,istanbul,1
50631,Information Technology,istanbul,1
14743,Healthcare and Pharmaceuticals,tekirdağ,1
15862,Information Technology,istanbul,1
7618,Information Technology,ankara,0
46624,Information Technology,diğer,0
772,Information Technology,diğer,1
12941,Construction and Engineering,diğer,0
60278,Aerospace and Defense,diğer,0
39533,Information Technology,istanbul,0
25082,Information Technology,istanbul,1
64685,Logistics and Supply Chain,istanbul,0
61894,Others,diğer,0
60194,Aerospace and Defense,ankara,0
61303,Aerospace and Defense,diğer,0
60500,Information Technology,ankara,0
56854,Information Technology,diğer,0
33153,Information Technology,istanbul,1
60190,Information Technology,ankara,0
45049,Food and Beverage,diğer,0
17613,Information Technology,ankara,1
62085,Information Technology,diğer,0
26630,Consumer Goods,diğer,0
50904,Information Technology,istanbul,0
63259,Information Technology,istanbul,0
10815,Information Technology,istanbul,0
18708,Others,istanbul,1
60474,Information Technology,ankara,0
52907,Automotive and Manufacturing,diğer,0
43093,Information Technology,diğer,1
10325,Information Technology,istanbul,0
37746,Others,istanbul,1
57238,Information Technology,diğer,0
16933,Information Technology,istanbul,0
32836,Retail and Wholesale,istanbul,1
39480,Information Technology,istanbul,0
7741,Financial Services,ankara,0
5621,Information Technology,istanbul,0
16803,Information Technology,diğer,0
14112,Information Technology,istanbul,0
2648,Information Technology,istanbul,1
54883,Financial Services,ankara,1
53246,Automotive and Manufacturing,istanbul,1
46020,Information Technology,eskisehir,0
50219,Chemicals and Materials,istanbul,0
21891,Financial Services,istanbul,1
9426,Information Technology,istanbul,0
13038,Aerospace and Defense,diğer,1
15748,Information Technology,diğer,1
24224,Chemicals and Materials,adana,0
36213,Information Technology,istanbul,1
4576,Information Technology,istanbul,0
16447,Information Technology,antalya,0
42466,Consumer Goods,istanbul,0
42671,Information Technology,istanbul,0
53363,Information Technology,kocaeli,0
12757,Information Technology,ankara,0
34138,Information Technology,istanbul,0
49940,Information Technology,istanbul,1
40749,Information Technology,istanbul,1
40408,Automotive and Manufacturing,istanbul,1
26809,Information Technology,istanbul,0
44918,Information Technology,istanbul,0
41767,Information Technology,istanbul,1
53075,Information Technology,istanbul,0
56170,Aerospace and Defense,ankara,0
12630,Information Technology,istanbul,0
4051,Information Technology,istanbul,0
63482,Information Technology,istanbul,0
3206,Others,antalya,0
52762,Automotive and Manufacturing,ankara,0
15229,Financial Services,diğer,1
11536,Information Technology,istanbul,0
3359,Information Technology,istanbul,0
10886,Information Technology,istanbul,0
53404,Information Technology,istanbul,0
55997,Information Technology,istanbul,1
22500,Automotive and Manufacturing,istanbul,1
4343,Information Technology,ankara,1
31722,Information Technology,diğer,0
20176,Information Technology,istanbul,0
2957,Information Technology,istanbul,0
49097,Education,ankara,1
62205,Others,istanbul,0
8395,Information Technology,ankara,1
9025,Aerospace and Defense,ankara,1
17811,Information Technology,ankara,0
19154,Information Technology,istanbul,1
60335,Information Technology,diğer,0
13946,Chemicals and Materials,istanbul,0
34982,Construction and Engineering,istanbul,0
62969,Information Technology,istanbul,1
43255,Information Technology,diğer,0
32449,Information Technology,diğer,0
23369,Information Technology,ankara,0
3152,Information Technology,istanbul,0
35433,Information Technology,diğer,0
27590,Financial Services,istanbul,1
702,Information Technology,istanbul,1
60512,Financial Services,ankara,0
3506,Information Technology,diğer,0
45222,Information Technology,diğer,1
4740,Information Technology,istanbul,0
44657,Information Technology,diğer,1
27702,Information Technology,istanbul,1
33483,Others,diğer,0
64608,Information Technology,diğer,0
41305,Information Technology,diğer,1
38789,Information Technology,istanbul,0
11457,Information Technology,istanbul,1
5974,Information Technology,istanbul,1
5579,Financial Services,istanbul,0
39686,Information Technology,istanbul,0
55546,Others,istanbul,0
28898,Financial Services,istanbul,1
42748,Information Technology,istanbul,1
23719,Information Technology,istanbul,1
24728,Information Technology,diğer,1
51567,Information Technology,istanbul,1
31173,Information Technology,istanbul,0
31282,Information Technology,istanbul,0
63169,Information Technology,ankara,1
10563,Information Technology,kayseri,1
35309,Information Technology,istanbul,1
39291,Information Technology,istanbul,0
53172,Information Technology,istanbul,1
37224,Information Technology,istanbul,0
22743,Information Technology,istanbul,0
11372,Information Technology,istanbul,0
36311,Information Technology,istanbul,0
45403,Information Technology,diğer,0
61123,Others,ankara,0
26639,Information Technology,istanbul,1
7184,Information Technology,istanbul,1
45153,Information Technology,istanbul,0
11278,Information Technology,istanbul,0
53755,Information Technology,istanbul,0
35762,Information Technology,istanbul,0
24849,Information Technology,diğer,0
42923,Non-Profit,diğer,0
10131,Information Technology,istanbul,1
18668,Education,istanbul,0
59494,Others,diğer,0
52963,Information Technology,diğer,1
62217,Financial Services,diğer,1
4111,Energy,diğer,0
9217,Aerospace and Defense,ankara,1
31779,Food and Beverage,eskisehir,0
29482,Aerospace and Defense,ankara,0
500,Information Technology,kocaeli,0
63848,Energy,istanbul,0
65493,Information Technology,istanbul,1
31486,Energy,diğer,1
8073,Information Technology,istanbul,0
25264,Information Technology,diğer,0
51722,Research and Development,diğer,0
3374,Information Technology,ankara,1
19938,Information Technology,istanbul,0
34049,Non-Profit,istanbul,0
30015,Information Technology,diğer,0
32080,Information Technology,istanbul,0
60467,Information Technology,diğer,0
24928,Information Technology,istanbul,1
57270,Information Technology,ankara,0
32280,Automotive and Manufacturing,istanbul,1
51576,Information Technology,istanbul,1
7199,Financial Services,istanbul,0
36862,Aerospace and Defense,ankara,0
39860,Information Technology,sakarya,1
47751,Information Technology,diğer,1
26769,Others,istanbul,0
64279,Information Technology,istanbul,0
58172,Automotive and Manufacturing,istanbul,1
54085,Information Technology,diğer,0
51147,Textiles and Apparel,istanbul,0
3669,Information Technology,diğer,0
33557,Information Technology,diğer,1
56929,Information Technology,ankara,0
16466,Information Technology,istanbul,1
57573,Information Technology,ankara,0
21657,Information Technology,istanbul,0
64142,Information Technology,istanbul,0
46397,Information Technology,diğer,0
10421,Information Technology,istanbul,1
15509,Information Technology,istanbul,1
4048,Information Technology,diğer,0
29802,Information Technology,istanbul,1
43101,Education,diğer,1
24433,Automotive and Manufacturing,adana,1
58251,Information Technology,diğer,1
15419,Information Technology,diğer,1
31599,Healthcare and Pharmaceuticals,diğer,0
38817,Information Technology,diğer,0
18525,Information Technology,istanbul,0
65178,Financial Services,diğer,1
51491,Information Technology,istanbul,0
5173,Information Technology,istanbul,0
60381,Others,ankara,0
19004,Aerospace and Defense,istanbul,0
40170,Information Technology,istanbul,0
55538,Information Technology,ankara,1
24473,Information Technology,istanbul,0
47690,Aerospace and Defense,ankara,0
44475,Information Technology,diğer,0
34560,Information Technology,istanbul,1
23376,Information Technology,ankara,1
29070,Education,istanbul,1
7236,Others,diğer,1
37785,Information Technology,istanbul,1
43398,Information Technology,diğer,0
39688,Information Technology,istanbul,0
24113,Others,diğer,1
16114,Information Technology,diğer,0
9959,Information Technology,istanbul,0
5184,Automotive and Manufacturing,istanbul,0
37983,Information Technology,istanbul,1
24984,Information Technology,bursa,1
45223,Information Technology,diğer,0
31869,Information Technology,diğer,0
12131,Information Technology,diğer,0
65549,Information Technology,diğer,1
64750,Information Technology,diğer,1
51028,Marketing and Advertising,diğer,0
57336,Aerospace and Defense,ankara,1
49938,Information Technology,istanbul,0
48326,Information Technology,diğer,0
12067,Information Technology,diğer,1
7324,Others,diğer,1
13692,Aerospace and Defense,diğer,0
14457,Information Technology,istanbul,1
64434,Information Technology,istanbul,0
59999,Information Technology,ankara,0
40226,Information Technology,ankara,0
49836,Education,istanbul,1
60179,Information Technology,ankara,1
32367,Information Technology,ankara,0
13207,Information Technology,istanbul,0
30042,Information Technology,istanbul,0
11046,Others,diğer,1
10954,Financial Services,diğer,0
41169,Automotive and Manufacturing,diğer,0
61654,Education,ankara,0
47777,Information Technology,diğer,1
50144,Automotive and Manufacturing,diğer,1
37974,Information Technology,istanbul,0
13812,Information Technology,istanbul,1
40275,Information Technology,istanbul,1
42837,Textiles and Apparel,istanbul,0
8491,Information Technology,istanbul,0
22741,Information Technology,diğer,0
22644,Information Technology,istanbul,0
49145,Others,diğer,0
26332,Others,diğer,1
18202,Information Technology,istanbul,0
60524,Information Technology,antalya,0
2042,Information Technology,ankara,1
59907,Research and Development,diğer,0
25589,Information Technology,diğer,0
3414,Information Technology,istanbul,0
37820,Aerospace and Defense,ankara,0
9559,Entertainment and Gaming,istanbul,0
98,Information Technology,diğer,0
14547,Information Technology,diğer,1
26677,Information Technology,istanbul,1
23025,Aerospace and Defense,diğer,0
63918,Financial Services,istanbul,0
18014,Information Technology,ankara,1
18208,Others,istanbul,0
7662,Others,ankara,0
37602,Information Technology,istanbul,0
36319,Information Technology,diğer,0
45983,Information Technology,diğer,1
28209,Information Technology,istanbul,1
12002,Information Technology,istanbul,1
58358,Education,istanbul,1
25909,Information Technology,istanbul,0
2313,Information Technology,istanbul,1
325,Information Technology,istanbul,1
14121,Automotive and Manufacturing,istanbul,1
48600,Information Technology,ankara,0
10984,Information Technology,istanbul,0
16601,Information Technology,istanbul,1
10102,Information Technology,istanbul,0
5767,Information Technology,istanbul,0
2067,Information Technology,istanbul,0
48004,Information Technology,ankara,1
5364,Marketing and Advertising,istanbul,0
36735,Non-Profit,istanbul,0
33076,Information Technology,ankara,0
5615,Information Technology,istanbul,1
48368,Information Technology,kocaeli,0
6694,Information Technology,istanbul,1
15412,Construction and Engineering,diğer,1
19796,Information Technology,istanbul,0
59165,Information Technology,istanbul,1
24182,Information Technology,ankara,1
41058,Information Technology,istanbul,1
5395,Information Technology,istanbul,0
14322,Information Technology,istanbul,0
31288,Others,istanbul,1
3314,Information Technology,istanbul,0
35963,Machinery and Equipment,istanbul,0
671,Information Technology,diğer,0
54147,Information Technology,ankara,0
30796,Automotive and Manufacturing,istanbul,0
31048,Information Technology,diğer,0
23461,Information Technology,istanbul,0
15028,Others,istanbul,1
56936,Information Technology,diğer,1
12743,Information Technology,ankara,1
31693,Information Technology,istanbul,0
43358,Education,diğer,0
4739,Information Technology,istanbul,0
57578,Aerospace and Defense,ankara,1
29108,Information Technology,istanbul,0
29148,Consumer Goods,istanbul,1
53987,Information Technology,istanbul,1
18488,Information Technology,istanbul,0
19761,Information Technology,istanbul,0
8952,Aerospace and Defense,ankara,0
48062,Food and Beverage,kayseri,0
40313,Information Technology,diğer,1
23539,Information Technology,istanbul,1
21059,Financial Services,istanbul,0
15527,Information Technology,diğer,0
16993,Information Technology,istanbul,0
5837,Information Technology,istanbul,0
46204,Information Technology,antalya,0
59592,Information Technology,ankara,1
52084,Information Technology,istanbul,0
7451,Aerospace and Defense,ankara,0
9919,Information Technology,istanbul,1
4641,Information Technology,istanbul,0
63955,Information Technology,istanbul,0
35598,Information Technology,istanbul,0
50945,Information Technology,istanbul,0
16404,Information Technology,manisa,0
41130,Information Technology,diğer,0
13901,Information Technology,istanbul,0
49617,Others,istanbul,0
47419,Information Technology,diğer,0
56322,Information Technology,ankara,1
27651,Information Technology,istanbul,1
33785,Information Technology,istanbul,0
41603,Education,diğer,0
32576,Information Technology,ankara,0
7298,Information Technology,ankara,0
43939,Information Technology,diğer,1
47621,Information Technology,bursa,0
63684,Information Technology,istanbul,0
26425,Information Technology,diğer,0
12565,Information Technology,istanbul,0
56949,Information Technology,ankara,0
47873,Others,diğer,0
6161,Information Technology,istanbul,1
60891,Chemicals and Materials,diğer,0
65405,Automotive and Manufacturing,istanbul,0
7973,Information Technology,ankara,0
32287,Others,diğer,0
24443,Energy,bursa,1
16055,Information Technology,ankara,0
34943,Information Technology,diğer,0
50851,Information Technology,istanbul,1
46111,Others,manisa,0
10367,Aerospace and Defense,istanbul,1
60126,Textiles and Apparel,diğer,0
15545,Information Technology,diğer,0
61985,Education,ankara,1
4796,Information Technology,istanbul,0
45433,Information Technology,istanbul,1
54461,Automotive and Manufacturing,konya,0
63716,Consumer Goods,diğer,0
38699,Information Technology,istanbul,0
30156,Automotive and Manufacturing,bursa,0
12689,Information Technology,ankara,1
63786,Information Technology,diğer,0
48802,Automotive and Manufacturing,ankara,0
34825,Information Technology,istanbul,0
5572,Information Technology,istanbul,0
23014,Information Technology,istanbul,1
33314,Information Technology,istanbul,0
17615,Information Technology,istanbul,1
36839,Information Technology,istanbul,0
6573,Information Technology,istanbul,1
55882,Information Technology,diğer,0
454,Information Technology,istanbul,1
50941,Research and Development,istanbul,0
61326,Aerospace and Defense,ankara,0
11431,Information Technology,istanbul,1
39034,Information Technology,istanbul,1
58877,Information Technology,ankara,0
57076,Automotive and Manufacturing,istanbul,0
7665,Information Technology,istanbul,0
37215,Information Technology,istanbul,1
40459,Automotive and Manufacturing,istanbul,0
7434,Information Technology,ankara,0
27005,Financial Services,istanbul,1
64953,Information Technology,diğer,0
52558,Others,bursa,0
35182,Information Technology,istanbul,0
62093,Others,diğer,0
37340,Energy,diğer,1
46836,Information Technology,ankara,0
49507,Information Technology,ankara,1
12058,Information Technology,diğer,0
23651,Information Technology,ankara,0
56672,Others,ankara,0
11835,Information Technology,diğer,0
12221,Information Technology,diğer,0
6018,Information Technology,istanbul,0
29767,Information Technology,istanbul,1
25073,Marketing and Advertising,istanbul,1
7398,Information Technology,ankara,1
13924,Information Technology,istanbul,1
17294,Information Technology,istanbul,0
58923,Automotive and Manufacturing,diğer,0
7057,Financial Services,diğer,0
59134,Automotive and Manufacturing,diğer,0
18011,Entertainment and Gaming,istanbul,0
39168,Information Technology,istanbul,0
39181,Information Technology,ankara,1
56574,Information Technology,istanbul,0
41228,Information Technology,istanbul,1
22479,Information Technology,ankara,1
11959,Information Technology,diğer,0
30898,Construction and Engineering,diğer,1
22053,Information Technology,diğer,0
36119,Information Technology,istanbul,1
32187,Chemicals and Materials,diğer,0
8232,Aerospace and Defense,ankara,1
21573,Automotive and Manufacturing,diğer,1
43448,Information Technology,istanbul,1
54158,Information Technology,ankara,1
63334,Information Technology,istanbul,1
1774,Information Technology,istanbul,0
29523,Others,diğer,0
15712,Financial Services,diğer,0
14889,Information Technology,diğer,0
55560,Information Technology,istanbul,0
45074,Information Technology,diğer,0
18592,Financial Services,istanbul,1
25454,Information Technology,diğer,0
59982,Information Technology,ankara,1
46102,Others,diğer,0
40569,Information Technology,diğer,0
32758,Information Technology,antalya,0
381,Others,diğer,0
28657,Information Technology,istanbul,0
53321,Information Technology,trabzon,0
54746,Aerospace and Defense,ankara,0
43373,Financial Services,diğer,1
4341,Financial Services,istanbul,1
18128,Information Technology,diğer,0
35738,Information Technology,istanbul,0
33413,Information Technology,istanbul,0
44238,Information Technology,diğer,1
56974,Information Technology,istanbul,1
37822,Financial Services,istanbul,1
10561,Information Technology,diğer,1
44887,Financial Services,istanbul,0
33358,Information Technology,konya,0
18611,Construction and Engineering,istanbul,0
2941,Information Technology,istanbul,0
62498,Information Technology,istanbul,0
32077,Marketing and Advertising,istanbul,0
34128,Chemicals and Materials,diğer,1
64020,Information Technology,ankara,0
52548,Information Technology,istanbul,0
56191,Information Technology,antalya,1
21685,Aerospace and Defense,diğer,0
15947,Information Technology,diğer,1
41283,Information Technology,istanbul,1
17070,Financial Services,istanbul,0
63052,Information Technology,diğer,0
32246,Consumer Goods,diğer,1
61591,Aerospace and Defense,ankara,0
10372,Information Technology,istanbul,0
33529,Information Technology,istanbul,0
8526,Information Technology,ankara,1
48555,Aerospace and Defense,ankara,0
56820,Entertainment and Gaming,ankara,0
57343,Information Technology,ankara,1
1820,Information Technology,istanbul,0
40366,Information Technology,diğer,0
25871,Information Technology,istanbul,0
50443,Information Technology,istanbul,1
272,Information Technology,ankara,1
41621,Information Technology,istanbul,0
65640,Information Technology,istanbul,0
65977,Information Technology,istanbul,0
54479,Aerospace and Defense,ankara,1
21066,Information Technology,ankara,0
12993,Information Technology,ankara,0
21751,Information Technology,antalya,0
65188,Financial Services,diğer,0
52778,Financial Services,istanbul,0
26287,Logistics and Supply Chain,istanbul,0
28426,Information Technology,istanbul,1
49652,Information Technology,istanbul,0
46959,Information Technology,ankara,0
29229,Aerospace and Defense,ankara,0
21856,Retail and Wholesale,istanbul,1
50805,Information Technology,kocaeli,0
36856,Automotive and Manufacturing,istanbul,1
21504,Information Technology,diğer,1
13123,Information Technology,istanbul,0
34714,Information Technology,istanbul,1
58600,Automotive and Manufacturing,diğer,0
61217,Aerospace and Defense,ankara,0
12410,Others,istanbul,0
50267,Information Technology,istanbul,0
15594,Information Technology,diğer,1
39136,Information Technology,diğer,0
60575,Aerospace and Defense,ankara,0
21702,Others,istanbul,0
56240,Financial Services,diğer,0
20272,Information Technology,istanbul,0
40852,Information Technology,diğer,1
269,Information Technology,ankara,0
38539,Automotive and Manufacturing,diğer,0
2089,Information Technology,istanbul,1
61039,Information Technology,diğer,1
25615,Information Technology,istanbul,0
38847,Information Technology,diğer,0
40703,Information Technology,diğer,0
54582,Aerospace and Defense,ankara,1
44089,Information Technology,diğer,1
53719,Financial Services,diğer,1
43806,Entertainment and Gaming,diğer,0
51784,Information Technology,diğer,1
18071,Information Technology,istanbul,0
14498,Information Technology,istanbul,1
29438,Others,diğer,0
53714,Financial Services,istanbul,0
31505,Retail and Wholesale,istanbul,1
59920,Information Technology,ankara,0
39640,Information Technology,istanbul,1
65858,Information Technology,istanbul,0
12504,Information Technology,diğer,0
55830,Information Technology,istanbul,0
60768,Information Technology,istanbul,1
30419,Information Technology,istanbul,1
55550,Information Technology,ankara,1
25308,Information Technology,diğer,1
56369,Information Technology,ankara,0
48948,Information Technology,ankara,0
26360,Information Technology,istanbul,0
32545,Information Technology,istanbul,0
46117,Information Technology,antalya,0
18359,Information Technology,istanbul,0
9829,Information Technology,istanbul,1
35800,Information Technology,istanbul,1
4517,Information Technology,istanbul,0
41615,Others,istanbul,0
62887,Financial Services,diğer,0
48268,Information Technology,ankara,0
42007,Information Technology,diğer,1
33897,Information Technology,istanbul,1
55229,Information Technology,mersin,0
21836,Information Technology,istanbul,0
65284,Energy,diğer,1
11698,Information Technology,istanbul,0
60701,Information Technology,ankara,0
8782,Information Technology,diğer,0
3983,Information Technology,diğer,0
19256,Research and Development,istanbul,0
20702,Information Technology,istanbul,1
13282,Aerospace and Defense,ankara,1
31455,Others,istanbul,0
4165,Information Technology,ankara,0
52369,Financial Services,istanbul,0
18338,Information Technology,istanbul,1
44573,Information Technology,diğer,1
15521,Information Technology,antalya,0
59550,Others,ankara,1
23937,Aerospace and Defense,ankara,0
39162,Information Technology,istanbul,1
45657,Financial Services,istanbul,0
62219,Information Technology,istanbul,1
54861,Information Technology,istanbul,1
21985,Information Technology,istanbul,0
9392,Information Technology,istanbul,0
13268,Aerospace and Defense,ankara,0
13347,Automotive and Manufacturing,istanbul,0
55775,Information Technology,istanbul,1
10094,Information Technology,diğer,1
60482,Others,ankara,1
5473,Information Technology,istanbul,1
122,Information Technology,istanbul,1
45582,Others,diğer,0
58611,Automotive and Manufacturing,diğer,1
37923,Information Technology,ankara,0
18205,Information Technology,diğer,0
9413,Information Technology,istanbul,0
64770,Information Technology,istanbul,0
51580,Others,istanbul,0
50563,Information Technology,istanbul,1
3740,Information Technology,diğer,1
9294,Information Technology,istanbul,0
58000,Construction and Engineering,diğer,0
8936,Aerospace and Defense,ankara,1
36470,Information Technology,istanbul,0
21294,Information Technology,istanbul,1
65056,Financial Services,istanbul,1
28907,Aerospace and Defense,istanbul,0
33638,Information Technology,ankara,0
47291,Retail and Wholesale,istanbul,1
6160,Information Technology,istanbul,0
44000,Energy,istanbul,1
40590,Information Technology,diğer,0
14067,Information Technology,istanbul,1
38330,Information Technology,istanbul,0
24590,Others,diğer,0
19011,Information Technology,istanbul,1
33039,Information Technology,ankara,0
16727,Research and Development,istanbul,0
45087,Information Technology,istanbul,1
21407,Information Technology,istanbul,0
25502,Information Technology,istanbul,0
8024,Information Technology,ankara,1
20397,Others,istanbul,1
4226,Information Technology,diğer,0
64600,Information Technology,istanbul,1
57530,Aerospace and Defense,ankara,0
6268,Information Technology,istanbul,0
59742,Information Technology,ankara,1
19856,Information Technology,istanbul,1
43446,Information Technology,diğer,0
14561,Information Technology,istanbul,0
23429,Information Technology,diğer,0
48442,Information Technology,ankara,1
27619,Research and Development,istanbul,0
49926,Information Technology,istanbul,1
61245,Aerospace and Defense,ankara,1
62053,Financial Services,istanbul,1
